ch_id,mc_id,pt
ch1,EAF-1,45
ch1,EAF-2,53
ch1,EAF-3,49
ch1,EAF-4,53
ch1,CC-1,40
ch1,CC-2,40
ch1,CC-3,39
ch1,CC-4,42
ch2,EAF-1,49
ch2,EAF-2,48
ch2,EAF-3,55
ch2,EAF-4,54
ch2,RF1-1,40
ch2,RF1-2,36
ch2,CC-1,41
ch2,CC-2,45
ch2,CC-3,42
ch2,CC-4,44
ch3,EAF-1,52
ch3,EAF-2,51
ch3,EAF-3,52
ch3,EAF-4,53
ch3,RF3-1,34
ch3,RF3-2,31
ch3,CC-1,38
ch3,CC-2,38
ch3,CC-3,37
ch3,CC-4,41
ch4,EAF-1,50
ch4,EAF-2,53
ch4,EAF-3,45
ch4,EAF-4,53
ch4,RF1-1,31
ch4,RF1-2,31
ch4,CC-1,38
ch4,CC-2,37
ch4,CC-3,36
ch4,CC-4,36
ch5,EAF-1,45
ch5,EAF-2,54
ch5,EAF-3,46
ch5,EAF-4,46
ch5,CC-1,36
ch5,CC-2,42
ch5,CC-3,42
ch5,CC-4,44
ch6,EAF-1,50
ch6,EAF-2,50
ch6,EAF-3,48
ch6,EAF-4,47
ch6,CC-1,36
ch6,CC-2,37
ch6,CC-3,42
ch6,CC-4,45
ch7,EAF-1,55
ch7,EAF-2,48
ch7,EAF-3,53
ch7,EAF-4,51
ch7,RF2-1,30
ch7,RF2-2,30
ch7,CC-1,41
ch7,CC-2,44
ch7,CC-3,36
ch7,CC-4,35
ch8,EAF-1,53
ch8,EAF-2,54
ch8,EAF-3,47
ch8,EAF-4,51
ch8,RF2-1,38
ch8,RF2-2,37
ch8,CC-1,44
ch8,CC-2,45
ch8,CC-3,42
ch8,CC-4,42
ch9,EAF-1,50
ch9,EAF-2,53
ch9,EAF-3,50
ch9,EAF-4,45
ch9,RF3-1,40
ch9,RF3-2,38
ch9,CC-1,41
ch9,CC-2,36
ch9,CC-3,43
ch9,CC-4,39
ch10,EAF-1,53
ch10,EAF-2,46
ch10,EAF-3,53
ch10,EAF-4,51
ch10,RF1-1,35
ch10,RF1-2,36
ch10,CC-1,42
ch10,CC-2,37
ch10,CC-3,37
ch10,CC-4,35
