ch_id,mc_id,pt
ch1,EAF-1,55
ch1,EAF-2,48
ch1,EAF-3,46
ch1,EAF-4,46
ch1,RF1-1,33
ch1,RF1-2,40
ch1,CC-1,40
ch1,CC-2,41
ch1,CC-3,35
ch1,CC-4,39
ch2,EAF-1,55
ch2,EAF-2,50
ch2,EAF-3,49
ch2,EAF-4,54
ch2,RF1-1,34
ch2,RF1-2,31
ch2,RF3-1,35
ch2,RF3-2,34
ch2,CC-1,36
ch2,CC-2,42
ch2,CC-3,43
ch2,CC-4,39
ch3,EAF-1,49
ch3,EAF-2,52
ch3,EAF-3,48
ch3,EAF-4,55
ch3,RF1-1,40
ch3,RF1-2,40
ch3,RF2-1,33
ch3,RF2-2,34
ch3,CC-1,41
ch3,CC-2,42
ch3,CC-3,36
ch3,CC-4,37
ch4,EAF-1,45
ch4,EAF-2,54
ch4,EAF-3,54
ch4,EAF-4,48
ch4,CC-1,45
ch4,CC-2,39
ch4,CC-3,44
ch4,CC-4,38
ch5,EAF-1,55
ch5,EAF-2,54
ch5,EAF-3,46
ch5,EAF-4,55
ch5,RF2-1,30
ch5,RF2-2,34
ch5,RF3-1,40
ch5,RF3-2,31
ch5,CC-1,35
ch5,CC-2,45
ch5,CC-3,45
ch5,CC-4,36
ch6,EAF-1,51
ch6,EAF-2,49
ch6,EAF-3,47
ch6,EAF-4,47
ch6,RF1-1,38
ch6,RF1-2,32
ch6,RF3-1,31
ch6,RF3-2,35
ch6,CC-1,39
ch6,CC-2,36
ch6,CC-3,36
ch6,CC-4,39
ch7,EAF-1,48
ch7,EAF-2,55
ch7,EAF-3,46
ch7,EAF-4,54
ch7,RF1-1,39
ch7,RF1-2,40
ch7,CC-1,45
ch7,CC-2,44
ch7,CC-3,35
ch7,CC-4,37
ch8,EAF-1,48
ch8,EAF-2,52
ch8,EAF-3,45
ch8,EAF-4,54
ch8,RF3-1,33
ch8,RF3-2,36
ch8,CC-1,41
ch8,CC-2,44
ch8,CC-3,44
ch8,CC-4,35
