ch_id,mc_id,pt
ch1,EAF-1,47
ch1,EAF-2,55
ch1,EAF-3,51
ch1,EAF-4,49
ch1,RF2-1,35
ch1,RF2-2,35
ch1,RF3-1,40
ch1,RF3-2,38
ch1,CC-1,36
ch1,CC-2,41
ch1,CC-3,36
ch1,CC-4,42
ch2,EAF-1,47
ch2,EAF-2,52
ch2,EAF-3,46
ch2,EAF-4,52
ch2,RF1-1,37
ch2,RF1-2,31
ch2,RF2-1,39
ch2,RF2-2,30
ch2,RF3-1,33
ch2,RF3-2,32
ch2,CC-1,44
ch2,CC-2,40
ch2,CC-3,42
ch2,CC-4,45
ch3,EAF-1,46
ch3,EAF-2,50
ch3,EAF-3,47
ch3,EAF-4,54
ch3,RF1-1,32
ch3,RF1-2,40
ch3,RF2-1,35
ch3,RF2-2,39
ch3,RF3-1,32
ch3,RF3-2,31
ch3,CC-1,39
ch3,CC-2,41
ch3,CC-3,36
ch3,CC-4,42
ch4,EAF-1,51
ch4,EAF-2,47
ch4,EAF-3,52
ch4,EAF-4,46
ch4,RF1-1,38
ch4,RF1-2,33
ch4,CC-1,35
ch4,CC-2,45
ch4,CC-3,37
ch4,CC-4,42
ch5,EAF-1,49
ch5,EAF-2,51
ch5,EAF-3,54
ch5,EAF-4,49
ch5,RF1-1,34
ch5,RF1-2,30
ch5,RF2-1,32
ch5,RF2-2,35
ch5,CC-1,36
ch5,CC-2,45
ch5,CC-3,42
ch5,CC-4,37
ch6,EAF-1,48
ch6,EAF-2,49
ch6,EAF-3,49
ch6,EAF-4,54
ch6,RF2-1,37
ch6,RF2-2,35
ch6,CC-1,38
ch6,CC-2,39
ch6,CC-3,36
ch6,CC-4,44
ch7,EAF-1,48
ch7,EAF-2,47
ch7,EAF-3,52
ch7,EAF-4,45
ch7,RF2-1,38
ch7,RF2-2,37
ch7,RF3-1,36
ch7,RF3-2,33
ch7,CC-1,38
ch7,CC-2,39
ch7,CC-3,36
ch7,CC-4,42
ch8,EAF-1,54
ch8,EAF-2,55
ch8,EAF-3,49
ch8,EAF-4,45
ch8,RF3-1,39
ch8,RF3-2,32
ch8,CC-1,44
ch8,CC-2,45
ch8,CC-3,36
ch8,CC-4,36
ch9,EAF-1,46
ch9,EAF-2,45
ch9,EAF-3,52
ch9,EAF-4,47
ch9,CC-1,44
ch9,CC-2,41
ch9,CC-3,39
ch9,CC-4,36
ch10,EAF-1,50
ch10,EAF-2,47
ch10,EAF-3,55
ch10,EAF-4,46
ch10,RF3-1,31
ch10,RF3-2,31
ch10,CC-1,36
ch10,CC-2,45
ch10,CC-3,38
ch10,CC-4,39
