ch_id,mc_id,pt
ch1,EAF-1,46
ch1,EAF-2,55
ch1,EAF-3,53
ch1,EAF-4,45
ch1,RF1-1,33
ch1,RF1-2,39
ch1,RF3-1,40
ch1,RF3-2,30
ch1,CC-1,45
ch1,CC-2,38
ch1,CC-3,38
ch1,CC-4,40
ch2,EAF-1,45
ch2,EAF-2,50
ch2,EAF-3,51
ch2,EAF-4,54
ch2,RF2-1,31
ch2,RF2-2,38
ch2,CC-1,35
ch2,CC-2,42
ch2,CC-3,44
ch2,CC-4,35
ch3,EAF-1,55
ch3,EAF-2,55
ch3,EAF-3,45
ch3,EAF-4,50
ch3,RF1-1,30
ch3,RF1-2,30
ch3,RF2-1,34
ch3,RF2-2,37
ch3,RF3-1,36
ch3,RF3-2,39
ch3,CC-1,44
ch3,CC-2,35
ch3,CC-3,39
ch3,CC-4,45
ch4,EAF-1,54
ch4,EAF-2,52
ch4,EAF-3,55
ch4,EAF-4,54
ch4,CC-1,37
ch4,CC-2,39
ch4,CC-3,42
ch4,CC-4,45
ch5,EAF-1,48
ch5,EAF-2,54
ch5,EAF-3,49
ch5,EAF-4,50
ch5,CC-1,38
ch5,CC-2,38
ch5,CC-3,44
ch5,CC-4,38
ch6,EAF-1,46
ch6,EAF-2,46
ch6,EAF-3,52
ch6,EAF-4,51
ch6,RF3-1,37
ch6,RF3-2,30
ch6,CC-1,45
ch6,CC-2,42
ch6,CC-3,44
ch6,CC-4,43
ch7,EAF-1,48
ch7,EAF-2,52
ch7,EAF-3,50
ch7,EAF-4,55
ch7,RF1-1,31
ch7,RF1-2,30
ch7,CC-1,38
ch7,CC-2,45
ch7,CC-3,38
ch7,CC-4,41
ch8,EAF-1,47
ch8,EAF-2,53
ch8,EAF-3,55
ch8,EAF-4,52
ch8,CC-1,36
ch8,CC-2,37
ch8,CC-3,42
ch8,CC-4,42
