ch_id,mc_id,pt
ch1,EAF-1,47
ch1,EAF-2,47
ch1,EAF-3,49
ch1,EAF-4,52
ch1,RF1-1,31
ch1,RF1-2,36
ch1,RF2-1,30
ch1,RF2-2,30
ch1,CC-1,39
ch1,CC-2,40
ch1,CC-3,42
ch1,CC-4,35
ch2,EAF-1,51
ch2,EAF-2,49
ch2,EAF-3,55
ch2,EAF-4,52
ch2,RF1-1,31
ch2,RF1-2,34
ch2,CC-1,45
ch2,CC-2,44
ch2,CC-3,37
ch2,CC-4,42
ch3,EAF-1,54
ch3,EAF-2,46
ch3,EAF-3,55
ch3,EAF-4,53
ch3,CC-1,35
ch3,CC-2,36
ch3,CC-3,40
ch3,CC-4,43
ch4,EAF-1,48
ch4,EAF-2,51
ch4,EAF-3,46
ch4,EAF-4,54
ch4,RF1-1,39
ch4,RF1-2,39
ch4,RF3-1,39
ch4,RF3-2,35
ch4,CC-1,37
ch4,CC-2,45
ch4,CC-3,36
ch4,CC-4,38
ch5,EAF-1,53
ch5,EAF-2,47
ch5,EAF-3,47
ch5,EAF-4,48
ch5,RF2-1,37
ch5,RF2-2,34
ch5,CC-1,41
ch5,CC-2,44
ch5,CC-3,35
ch5,CC-4,37
ch6,EAF-1,49
ch6,EAF-2,45
ch6,EAF-3,51
ch6,EAF-4,50
ch6,RF1-1,33
ch6,RF1-2,36
ch6,RF3-1,40
ch6,RF3-2,40
ch6,CC-1,45
ch6,CC-2,37
ch6,CC-3,42
ch6,CC-4,36
ch7,EAF-1,48
ch7,EAF-2,45
ch7,EAF-3,48
ch7,EAF-4,48
ch7,RF1-1,38
ch7,RF1-2,31
ch7,RF2-1,40
ch7,RF2-2,40
ch7,CC-1,41
ch7,CC-2,43
ch7,CC-3,42
ch7,CC-4,39
ch8,EAF-1,54
ch8,EAF-2,47
ch8,EAF-3,55
ch8,EAF-4,50
ch8,RF2-1,33
ch8,RF2-2,39
ch8,RF3-1,34
ch8,RF3-2,36
ch8,CC-1,43
ch8,CC-2,37
ch8,CC-3,39
ch8,CC-4,41
ch9,EAF-1,55
ch9,EAF-2,52
ch9,EAF-3,50
ch9,EAF-4,51
ch9,CC-1,45
ch9,CC-2,44
ch9,CC-3,36
ch9,CC-4,43
ch10,EAF-1,47
ch10,EAF-2,54
ch10,EAF-3,54
ch10,EAF-4,55
ch10,CC-1,40
ch10,CC-2,37
ch10,CC-3,45
ch10,CC-4,40
