ch_id,mc_id,pt
ch1,EAF-1,53
ch1,EAF-2,53
ch1,EAF-3,47
ch1,EAF-4,49
ch1,CC-1,37
ch1,CC-2,35
ch1,CC-3,35
ch1,CC-4,43
ch2,EAF-1,49
ch2,EAF-2,46
ch2,EAF-3,49
ch2,EAF-4,50
ch2,CC-1,42
ch2,CC-2,35
ch2,CC-3,41
ch2,CC-4,37
ch3,EAF-1,51
ch3,EAF-2,53
ch3,EAF-3,52
ch3,EAF-4,47
ch3,RF2-1,33
ch3,RF2-2,31
ch3,RF3-1,30
ch3,RF3-2,39
ch3,CC-1,43
ch3,CC-2,35
ch3,CC-3,42
ch3,CC-4,45
ch4,EAF-1,50
ch4,EAF-2,45
ch4,EAF-3,48
ch4,EAF-4,52
ch4,RF2-1,33
ch4,RF2-2,31
ch4,RF3-1,38
ch4,RF3-2,34
ch4,CC-1,40
ch4,CC-2,40
ch4,CC-3,45
ch4,CC-4,36
ch5,EAF-1,52
ch5,EAF-2,52
ch5,EAF-3,52
ch5,EAF-4,49
ch5,RF3-1,32
ch5,RF3-2,36
ch5,CC-1,41
ch5,CC-2,38
ch5,CC-3,35
ch5,CC-4,35
ch6,EAF-1,52
ch6,EAF-2,53
ch6,EAF-3,55
ch6,EAF-4,52
ch6,CC-1,36
ch6,CC-2,40
ch6,CC-3,36
ch6,CC-4,41
