ch_id,mc_id,pt
ch1,EAF-1,53
ch1,EAF-2,54
ch1,EAF-3,51
ch1,EAF-4,47
ch1,RF2-1,39
ch1,RF2-2,32
ch1,RF3-1,34
ch1,RF3-2,38
ch1,CC-1,45
ch1,CC-2,37
ch1,CC-3,41
ch1,CC-4,38
ch2,EAF-1,55
ch2,EAF-2,49
ch2,EAF-3,49
ch2,EAF-4,50
ch2,RF3-1,33
ch2,RF3-2,30
ch2,CC-1,36
ch2,CC-2,40
ch2,CC-3,45
ch2,CC-4,35
ch3,EAF-1,55
ch3,EAF-2,55
ch3,EAF-3,47
ch3,EAF-4,47
ch3,RF2-1,40
ch3,RF2-2,40
ch3,RF3-1,40
ch3,RF3-2,40
ch3,CC-1,44
ch3,CC-2,44
ch3,CC-3,35
ch3,CC-4,39
ch4,EAF-1,47
ch4,EAF-2,52
ch4,EAF-3,54
ch4,EAF-4,54
ch4,RF1-1,34
ch4,RF1-2,34
ch4,RF3-1,35
ch4,RF3-2,30
ch4,CC-1,36
ch4,CC-2,39
ch4,CC-3,44
ch4,CC-4,39
ch5,EAF-1,54
ch5,EAF-2,45
ch5,EAF-3,53
ch5,EAF-4,53
ch5,RF1-1,36
ch5,RF1-2,35
ch5,RF3-1,35
ch5,RF3-2,32
ch5,CC-1,40
ch5,CC-2,36
ch5,CC-3,41
ch5,CC-4,45
ch6,EAF-1,48
ch6,EAF-2,47
ch6,EAF-3,47
ch6,EAF-4,50
ch6,CC-1,36
ch6,CC-2,36
ch6,CC-3,39
ch6,CC-4,38
ch7,EAF-1,51
ch7,EAF-2,50
ch7,EAF-3,52
ch7,EAF-4,46
ch7,RF1-1,40
ch7,RF1-2,31
ch7,RF2-1,37
ch7,RF2-2,32
ch7,CC-1,39
ch7,CC-2,43
ch7,CC-3,45
ch7,CC-4,42
