ch_id,mc_id,pt
ch1,EAF-1,49
ch1,EAF-2,55
ch1,EAF-3,45
ch1,EAF-4,52
ch1,RF3-1,35
ch1,RF3-2,33
ch1,CC-1,45
ch1,CC-2,38
ch1,CC-3,40
ch1,CC-4,35
ch2,EAF-1,51
ch2,EAF-2,45
ch2,EAF-3,45
ch2,EAF-4,49
ch2,RF1-1,36
ch2,RF1-2,30
ch2,RF2-1,36
ch2,RF2-2,37
ch2,CC-1,38
ch2,CC-2,35
ch2,CC-3,35
ch2,CC-4,35
ch3,EAF-1,47
ch3,EAF-2,51
ch3,EAF-3,54
ch3,EAF-4,48
ch3,RF3-1,39
ch3,RF3-2,36
ch3,CC-1,38
ch3,CC-2,37
ch3,CC-3,43
ch3,CC-4,37
ch4,EAF-1,54
ch4,EAF-2,50
ch4,EAF-3,49
ch4,EAF-4,48
ch4,CC-1,35
ch4,CC-2,44
ch4,CC-3,36
ch4,CC-4,43
ch5,EAF-1,54
ch5,EAF-2,50
ch5,EAF-3,46
ch5,EAF-4,51
ch5,RF2-1,38
ch5,RF2-2,32
ch5,CC-1,43
ch5,CC-2,43
ch5,CC-3,41
ch5,CC-4,42
ch6,EAF-1,53
ch6,EAF-2,55
ch6,EAF-3,55
ch6,EAF-4,48
ch6,RF1-1,39
ch6,RF1-2,37
ch6,CC-1,40
ch6,CC-2,37
ch6,CC-3,37
ch6,CC-4,40
ch7,EAF-1,52
ch7,EAF-2,51
ch7,EAF-3,50
ch7,EAF-4,52
ch7,RF3-1,34
ch7,RF3-2,39
ch7,CC-1,41
ch7,CC-2,42
ch7,CC-3,45
ch7,CC-4,38
