ch_id,mc_id,pt
ch1,EAF-1,52
ch1,EAF-2,55
ch1,EAF-3,54
ch1,EAF-4,50
ch1,RF2-1,30
ch1,RF2-2,34
ch1,RF3-1,38
ch1,RF3-2,35
ch1,CC-1,39
ch1,CC-2,43
ch1,CC-3,44
ch1,CC-4,37
ch2,EAF-1,54
ch2,EAF-2,48
ch2,EAF-3,48
ch2,EAF-4,51
ch2,CC-1,39
ch2,CC-2,36
ch2,CC-3,36
ch2,CC-4,36
ch3,EAF-1,45
ch3,EAF-2,53
ch3,EAF-3,49
ch3,EAF-4,45
ch3,CC-1,40
ch3,CC-2,38
ch3,CC-3,43
ch3,CC-4,37
ch4,EAF-1,54
ch4,EAF-2,47
ch4,EAF-3,54
ch4,EAF-4,49
ch4,CC-1,45
ch4,CC-2,39
ch4,CC-3,41
ch4,CC-4,38
ch5,EAF-1,52
ch5,EAF-2,48
ch5,EAF-3,53
ch5,EAF-4,55
ch5,CC-1,41
ch5,CC-2,45
ch5,CC-3,43
ch5,CC-4,45
ch6,EAF-1,48
ch6,EAF-2,49
ch6,EAF-3,47
ch6,EAF-4,48
ch6,RF1-1,38
ch6,RF1-2,34
ch6,CC-1,35
ch6,CC-2,36
ch6,CC-3,37
ch6,CC-4,38
ch7,EAF-1,49
ch7,EAF-2,50
ch7,EAF-3,48
ch7,EAF-4,46
ch7,RF1-1,30
ch7,RF1-2,40
ch7,CC-1,37
ch7,CC-2,44
ch7,CC-3,38
ch7,CC-4,41
ch8,EAF-1,54
ch8,EAF-2,55
ch8,EAF-3,49
ch8,EAF-4,50
ch8,RF1-1,34
ch8,RF1-2,31
ch8,CC-1,38
ch8,CC-2,35
ch8,CC-3,44
ch8,CC-4,38
