ch_id,mc_id,pt
ch1,EAF-1,50
ch1,EAF-2,45
ch1,EAF-3,54
ch1,EAF-4,53
ch1,RF1-1,38
ch1,RF1-2,39
ch1,CC-1,36
ch1,CC-2,44
ch1,CC-3,39
ch1,CC-4,41
ch2,EAF-1,53
ch2,EAF-2,51
ch2,EAF-3,47
ch2,EAF-4,53
ch2,RF3-1,30
ch2,RF3-2,34
ch2,CC-1,44
ch2,CC-2,44
ch2,CC-3,41
ch2,CC-4,42
ch3,EAF-1,52
ch3,EAF-2,49
ch3,EAF-3,49
ch3,EAF-4,55
ch3,CC-1,40
ch3,CC-2,38
ch3,CC-3,39
ch3,CC-4,44
ch4,EAF-1,47
ch4,EAF-2,49
ch4,EAF-3,46
ch4,EAF-4,46
ch4,RF2-1,35
ch4,RF2-2,37
ch4,RF3-1,37
ch4,RF3-2,31
ch4,CC-1,35
ch4,CC-2,42
ch4,CC-3,37
ch4,CC-4,42
ch5,EAF-1,55
ch5,EAF-2,50
ch5,EAF-3,50
ch5,EAF-4,54
ch5,CC-1,41
ch5,CC-2,43
ch5,CC-3,36
ch5,CC-4,45
ch6,EAF-1,52
ch6,EAF-2,47
ch6,EAF-3,55
ch6,EAF-4,48
ch6,CC-1,38
ch6,CC-2,36
ch6,CC-3,37
ch6,CC-4,39
ch7,EAF-1,55
ch7,EAF-2,50
ch7,EAF-3,45
ch7,EAF-4,51
ch7,CC-1,38
ch7,CC-2,45
ch7,CC-3,43
ch7,CC-4,36
ch8,EAF-1,47
ch8,EAF-2,55
ch8,EAF-3,52
ch8,EAF-4,55
ch8,RF2-1,31
ch8,RF2-2,36
ch8,RF3-1,33
ch8,RF3-2,30
ch8,CC-1,41
ch8,CC-2,35
ch8,CC-3,35
ch8,CC-4,36
ch9,EAF-1,50
ch9,EAF-2,50
ch9,EAF-3,51
ch9,EAF-4,52
ch9,RF2-1,40
ch9,RF2-2,40
ch9,RF3-1,33
ch9,RF3-2,32
ch9,CC-1,44
ch9,CC-2,42
ch9,CC-3,35
ch9,CC-4,39
ch10,EAF-1,49
ch10,EAF-2,47
ch10,EAF-3,45
ch10,EAF-4,46
ch10,RF2-1,31
ch10,RF2-2,36
ch10,CC-1,41
ch10,CC-2,40
ch10,CC-3,43
ch10,CC-4,43
