ch_id,mc_id,pt
ch1,EAF-1,47
ch1,EAF-2,50
ch1,EAF-3,50
ch1,EAF-4,49
ch1,RF1-1,37
ch1,RF1-2,32
ch1,RF2-1,37
ch1,RF2-2,38
ch1,CC-1,37
ch1,CC-2,44
ch1,CC-3,43
ch1,CC-4,36
ch2,EAF-1,54
ch2,EAF-2,50
ch2,EAF-3,54
ch2,EAF-4,47
ch2,RF3-1,30
ch2,RF3-2,35
ch2,CC-1,40
ch2,CC-2,39
ch2,CC-3,38
ch2,CC-4,40
ch3,EAF-1,54
ch3,EAF-2,49
ch3,EAF-3,53
ch3,EAF-4,45
ch3,CC-1,35
ch3,CC-2,44
ch3,CC-3,41
ch3,CC-4,37
ch4,EAF-1,50
ch4,EAF-2,48
ch4,EAF-3,48
ch4,EAF-4,54
ch4,RF1-1,32
ch4,RF1-2,33
ch4,CC-1,40
ch4,CC-2,45
ch4,CC-3,41
ch4,CC-4,36
ch5,EAF-1,45
ch5,EAF-2,47
ch5,EAF-3,51
ch5,EAF-4,55
ch5,RF2-1,30
ch5,RF2-2,40
ch5,CC-1,39
ch5,CC-2,38
ch5,CC-3,44
ch5,CC-4,44
ch6,EAF-1,54
ch6,EAF-2,47
ch6,EAF-3,49
ch6,EAF-4,55
ch6,CC-1,40
ch6,CC-2,37
ch6,CC-3,42
ch6,CC-4,41
ch7,EAF-1,54
ch7,EAF-2,49
ch7,EAF-3,52
ch7,EAF-4,55
ch7,CC-1,35
ch7,CC-2,43
ch7,CC-3,43
ch7,CC-4,36
ch8,EAF-1,47
ch8,EAF-2,47
ch8,EAF-3,51
ch8,EAF-4,54
ch8,CC-1,43
ch8,CC-2,44
ch8,CC-3,42
ch8,CC-4,35
ch9,EAF-1,55
ch9,EAF-2,55
ch9,EAF-3,51
ch9,EAF-4,55
ch9,RF1-1,38
ch9,RF1-2,40
ch9,RF3-1,31
ch9,RF3-2,30
ch9,CC-1,42
ch9,CC-2,35
ch9,CC-3,36
ch9,CC-4,41
ch10,EAF-1,52
ch10,EAF-2,53
ch10,EAF-3,54
ch10,EAF-4,46
ch10,RF1-1,40
ch10,RF1-2,39
ch10,RF2-1,30
ch10,RF2-2,32
ch10,CC-1,40
ch10,CC-2,42
ch10,CC-3,35
ch10,CC-4,45
