ch_id,mc_id,pt
ch01,EAF-1,54
ch01,EAF-2,55
ch01,EAF-3,46
ch01,EAF-4,52
ch01,RF3-1,37
ch01,RF3-2,33
ch01,CC-1,39
ch01,CC-2,39
ch01,CC-3,39
ch01,CC-4,37
ch02,EAF-1,53
ch02,EAF-2,51
ch02,EAF-3,47
ch02,EAF-4,52
ch02,CC-1,39
ch02,CC-2,44
ch02,CC-3,38
ch02,CC-4,45
ch03,EAF-1,47
ch03,EAF-2,54
ch03,EAF-3,47
ch03,EAF-4,54
ch03,CC-1,36
ch03,CC-2,44
ch03,CC-3,42
ch03,CC-4,40
ch04,EAF-1,50
ch04,EAF-2,45
ch04,EAF-3,53
ch04,EAF-4,55
ch04,RF2-1,38
ch04,RF2-2,37
ch04,CC-1,36
ch04,CC-2,40
ch04,CC-3,39
ch04,CC-4,37
ch05,EAF-1,50
ch05,EAF-2,51
ch05,EAF-3,47
ch05,EAF-4,52
ch05,RF1-1,36
ch05,RF1-2,33
ch05,CC-1,43
ch05,CC-2,38
ch05,CC-3,45
ch05,CC-4,41
ch06,EAF-1,48
ch06,EAF-2,50
ch06,EAF-3,51
ch06,EAF-4,46
ch06,CC-1,40
ch06,CC-2,40
ch06,CC-3,42
ch06,CC-4,41
ch07,EAF-1,45
ch07,EAF-2,52
ch07,EAF-3,46
ch07,EAF-4,49
ch07,CC-1,36
ch07,CC-2,38
ch07,CC-3,43
ch07,CC-4,39
ch08,EAF-1,54
ch08,EAF-2,52
ch08,EAF-3,45
ch08,EAF-4,53
ch08,CC-1,42
ch08,CC-2,43
ch08,CC-3,42
ch08,CC-4,38
ch09,EAF-1,54
ch09,EAF-2,48
ch09,EAF-3,45
ch09,EAF-4,55
ch09,RF2-1,40
ch09,RF2-2,37
ch09,CC-1,45
ch09,CC-2,39
ch09,CC-3,39
ch09,CC-4,43
ch10,EAF-1,46
ch10,EAF-2,46
ch10,EAF-3,50
ch10,EAF-4,51
ch10,RF1-1,36
ch10,RF1-2,31
ch10,CC-1,44
ch10,CC-2,44
ch10,CC-3,43
ch10,CC-4,36
ch11,EAF-1,51
ch11,EAF-2,55
ch11,EAF-3,46
ch11,EAF-4,48
ch11,CC-1,41
ch11,CC-2,38
ch11,CC-3,36
ch11,CC-4,35
