ch_id,mc_id,pt
ch1,EAF-1,51
ch1,EAF-2,47
ch1,EAF-3,48
ch1,EAF-4,46
ch1,CC-1,37
ch1,CC-2,44
ch1,CC-3,42
ch1,CC-4,45
ch2,EAF-1,52
ch2,EAF-2,49
ch2,EAF-3,50
ch2,EAF-4,46
ch2,RF1-1,34
ch2,RF1-2,38
ch2,CC-1,42
ch2,CC-2,45
ch2,CC-3,39
ch2,CC-4,40
ch3,EAF-1,53
ch3,EAF-2,51
ch3,EAF-3,48
ch3,EAF-4,48
ch3,RF2-1,34
ch3,RF2-2,35
ch3,CC-1,45
ch3,CC-2,44
ch3,CC-3,36
ch3,CC-4,35
ch4,EAF-1,55
ch4,EAF-2,52
ch4,EAF-3,48
ch4,EAF-4,51
ch4,CC-1,40
ch4,CC-2,43
ch4,CC-3,36
ch4,CC-4,42
ch5,EAF-1,51
ch5,EAF-2,54
ch5,EAF-3,46
ch5,EAF-4,50
ch5,RF2-1,39
ch5,RF2-2,36
ch5,CC-1,44
ch5,CC-2,37
ch5,CC-3,42
ch5,CC-4,39
ch6,EAF-1,47
ch6,EAF-2,51
ch6,EAF-3,54
ch6,EAF-4,54
ch6,RF1-1,35
ch6,RF1-2,32
ch6,CC-1,42
ch6,CC-2,44
ch6,CC-3,44
ch6,CC-4,44
ch7,EAF-1,54
ch7,EAF-2,53
ch7,EAF-3,49
ch7,EAF-4,50
ch7,RF1-1,33
ch7,RF1-2,39
ch7,CC-1,39
ch7,CC-2,44
ch7,CC-3,45
ch7,CC-4,35
