ch_id,mc_id,pt
ch1,EAF-1,50
ch1,EAF-2,45
ch1,EAF-3,52
ch1,EAF-4,50
ch1,CC-1,38
ch1,CC-2,42
ch1,CC-3,37
ch1,CC-4,42
ch2,EAF-1,48
ch2,EAF-2,46
ch2,EAF-3,55
ch2,EAF-4,51
ch2,CC-1,41
ch2,CC-2,43
ch2,CC-3,42
ch2,CC-4,44
ch3,EAF-1,52
ch3,EAF-2,47
ch3,EAF-3,53
ch3,EAF-4,50
ch3,RF1-1,35
ch3,RF1-2,38
ch3,CC-1,38
ch3,CC-2,44
ch3,CC-3,45
ch3,CC-4,38
ch4,EAF-1,45
ch4,EAF-2,52
ch4,EAF-3,47
ch4,EAF-4,53
ch4,RF1-1,37
ch4,RF1-2,36
ch4,RF2-1,38
ch4,RF2-2,34
ch4,CC-1,38
ch4,CC-2,39
ch4,CC-3,39
ch4,CC-4,38
ch5,EAF-1,48
ch5,EAF-2,45
ch5,EAF-3,51
ch5,EAF-4,49
ch5,RF2-1,38
ch5,RF2-2,38
ch5,RF3-1,31
ch5,RF3-2,31
ch5,CC-1,35
ch5,CC-2,35
ch5,CC-3,44
ch5,CC-4,41
ch6,EAF-1,51
ch6,EAF-2,49
ch6,EAF-3,47
ch6,EAF-4,55
ch6,RF2-1,39
ch6,RF2-2,40
ch6,CC-1,35
ch6,CC-2,38
ch6,CC-3,42
ch6,CC-4,35
ch7,EAF-1,55
ch7,EAF-2,46
ch7,EAF-3,52
ch7,EAF-4,51
ch7,CC-1,37
ch7,CC-2,38
ch7,CC-3,44
ch7,CC-4,37
ch8,EAF-1,47
ch8,EAF-2,51
ch8,EAF-3,46
ch8,EAF-4,47
ch8,CC-1,39
ch8,CC-2,44
ch8,CC-3,40
ch8,CC-4,39
