ch_id,mc_id,pt
ch1,EAF-1,55
ch1,EAF-2,52
ch1,EAF-3,53
ch1,EAF-4,53
ch1,RF2-1,33
ch1,RF2-2,36
ch1,CC-1,43
ch1,CC-2,43
ch1,CC-3,35
ch1,CC-4,35
ch2,EAF-1,54
ch2,EAF-2,46
ch2,EAF-3,47
ch2,EAF-4,55
ch2,RF2-1,36
ch2,RF2-2,36
ch2,RF3-1,40
ch2,RF3-2,30
ch2,CC-1,35
ch2,CC-2,36
ch2,CC-3,42
ch2,CC-4,42
ch3,EAF-1,49
ch3,EAF-2,54
ch3,EAF-3,48
ch3,EAF-4,54
ch3,RF1-1,37
ch3,RF1-2,36
ch3,CC-1,37
ch3,CC-2,45
ch3,CC-3,36
ch3,CC-4,36
ch4,EAF-1,53
ch4,EAF-2,45
ch4,EAF-3,46
ch4,EAF-4,52
ch4,RF1-1,39
ch4,RF1-2,31
ch4,RF2-1,31
ch4,RF2-2,31
ch4,CC-1,42
ch4,CC-2,44
ch4,CC-3,44
ch4,CC-4,35
ch5,EAF-1,45
ch5,EAF-2,48
ch5,EAF-3,47
ch5,EAF-4,51
ch5,RF3-1,32
ch5,RF3-2,31
ch5,CC-1,37
ch5,CC-2,40
ch5,CC-3,45
ch5,CC-4,39
ch6,EAF-1,53
ch6,EAF-2,53
ch6,EAF-3,55
ch6,EAF-4,55
ch6,CC-1,35
ch6,CC-2,43
ch6,CC-3,43
ch6,CC-4,38
ch7,EAF-1,46
ch7,EAF-2,52
ch7,EAF-3,52
ch7,EAF-4,54
ch7,CC-1,39
ch7,CC-2,39
ch7,CC-3,36
ch7,CC-4,35
ch8,EAF-1,46
ch8,EAF-2,51
ch8,EAF-3,55
ch8,EAF-4,51
ch8,RF1-1,34
ch8,RF1-2,31
ch8,RF2-1,33
ch8,RF2-2,32
ch8,RF3-1,37
ch8,RF3-2,35
ch8,CC-1,39
ch8,CC-2,42
ch8,CC-3,38
ch8,CC-4,38
ch9,EAF-1,51
ch9,EAF-2,55
ch9,EAF-3,51
ch9,EAF-4,55
ch9,CC-1,41
ch9,CC-2,38
ch9,CC-3,35
ch9,CC-4,40
ch10,EAF-1,55
ch10,EAF-2,55
ch10,EAF-3,54
ch10,EAF-4,45
ch10,RF3-1,32
ch10,RF3-2,35
ch10,CC-1,41
ch10,CC-2,37
ch10,CC-3,44
ch10,CC-4,41
