ch_id,mc_id,pt
ch01,EAF-1,51
ch01,EAF-2,47
ch01,EAF-3,50
ch01,EAF-4,55
ch01,RF2-1,31
ch01,RF2-2,31
ch01,CC-1,41
ch01,CC-2,38
ch01,CC-3,39
ch01,CC-4,39
ch02,EAF-1,53
ch02,EAF-2,49
ch02,EAF-3,53
ch02,EAF-4,53
ch02,RF1-1,37
ch02,RF1-2,34
ch02,CC-1,45
ch02,CC-2,39
ch02,CC-3,44
ch02,CC-4,36
ch03,EAF-1,48
ch03,EAF-2,51
ch03,EAF-3,55
ch03,EAF-4,55
ch03,RF2-1,33
ch03,RF2-2,39
ch03,CC-1,42
ch03,CC-2,44
ch03,CC-3,38
ch03,CC-4,37
ch04,EAF-1,47
ch04,EAF-2,55
ch04,EAF-3,48
ch04,EAF-4,47
ch04,CC-1,37
ch04,CC-2,40
ch04,CC-3,43
ch04,CC-4,36
ch05,EAF-1,53
ch05,EAF-2,55
ch05,EAF-3,55
ch05,EAF-4,52
ch05,RF2-1,33
ch05,RF2-2,30
ch05,RF3-1,38
ch05,RF3-2,37
ch05,CC-1,42
ch05,CC-2,37
ch05,CC-3,38
ch05,CC-4,38
ch06,EAF-1,54
ch06,EAF-2,48
ch06,EAF-3,55
ch06,EAF-4,50
ch06,CC-1,37
ch06,CC-2,35
ch06,CC-3,41
ch06,CC-4,39
ch07,EAF-1,45
ch07,EAF-2,52
ch07,EAF-3,54
ch07,EAF-4,50
ch07,RF3-1,35
ch07,RF3-2,35
ch07,CC-1,45
ch07,CC-2,41
ch07,CC-3,45
ch07,CC-4,39
ch08,EAF-1,55
ch08,EAF-2,50
ch08,EAF-3,48
ch08,EAF-4,54
ch08,CC-1,44
ch08,CC-2,37
ch08,CC-3,38
ch08,CC-4,35
ch09,EAF-1,50
ch09,EAF-2,48
ch09,EAF-3,47
ch09,EAF-4,52
ch09,RF3-1,33
ch09,RF3-2,38
ch09,CC-1,41
ch09,CC-2,39
ch09,CC-3,42
ch09,CC-4,41
ch10,EAF-1,53
ch10,EAF-2,54
ch10,EAF-3,45
ch10,EAF-4,48
ch10,CC-1,42
ch10,CC-2,40
ch10,CC-3,41
ch10,CC-4,44
ch11,EAF-1,53
ch11,EAF-2,47
ch11,EAF-3,49
ch11,EAF-4,51
ch11,RF2-1,39
ch11,RF2-2,39
ch11,CC-1,44
ch11,CC-2,36
ch11,CC-3,38
ch11,CC-4,37
