ch_id,mc_id,pt
ch1,EAF-1,50
ch1,EAF-2,54
ch1,EAF-3,48
ch1,EAF-4,50
ch1,CC-1,42
ch1,CC-2,42
ch1,CC-3,42
ch1,CC-4,40
ch2,EAF-1,51
ch2,EAF-2,48
ch2,EAF-3,47
ch2,EAF-4,48
ch2,CC-1,40
ch2,CC-2,37
ch2,CC-3,44
ch2,CC-4,44
ch3,EAF-1,49
ch3,EAF-2,48
ch3,EAF-3,47
ch3,EAF-4,53
ch3,CC-1,44
ch3,CC-2,45
ch3,CC-3,35
ch3,CC-4,35
ch4,EAF-1,46
ch4,EAF-2,53
ch4,EAF-3,55
ch4,EAF-4,48
ch4,RF2-1,32
ch4,RF2-2,36
ch4,RF3-1,39
ch4,RF3-2,37
ch4,CC-1,39
ch4,CC-2,43
ch4,CC-3,38
ch4,CC-4,35
ch5,EAF-1,53
ch5,EAF-2,46
ch5,EAF-3,47
ch5,EAF-4,47
ch5,RF2-1,30
ch5,RF2-2,31
ch5,RF3-1,37
ch5,RF3-2,30
ch5,CC-1,43
ch5,CC-2,40
ch5,CC-3,41
ch5,CC-4,37
ch6,EAF-1,50
ch6,EAF-2,54
ch6,EAF-3,53
ch6,EAF-4,51
ch6,RF2-1,39
ch6,RF2-2,40
ch6,CC-1,37
ch6,CC-2,45
ch6,CC-3,38
ch6,CC-4,40
ch7,EAF-1,54
ch7,EAF-2,45
ch7,EAF-3,55
ch7,EAF-4,49
ch7,RF1-1,33
ch7,RF1-2,30
ch7,RF2-1,37
ch7,RF2-2,38
ch7,RF3-1,35
ch7,RF3-2,32
ch7,CC-1,39
ch7,CC-2,43
ch7,CC-3,44
ch7,CC-4,43
