ch_id,mc_id,pt
ch1,EAF-1,52
ch1,EAF-2,47
ch1,EAF-3,47
ch1,EAF-4,51
ch1,CC-1,38
ch1,CC-2,41
ch1,CC-3,41
ch1,CC-4,35
ch2,EAF-1,51
ch2,EAF-2,47
ch2,EAF-3,53
ch2,EAF-4,47
ch2,RF1-1,35
ch2,RF1-2,30
ch2,RF2-1,30
ch2,RF2-2,34
ch2,CC-1,39
ch2,CC-2,45
ch2,CC-3,36
ch2,CC-4,42
ch3,EAF-1,46
ch3,EAF-2,52
ch3,EAF-3,50
ch3,EAF-4,48
ch3,RF1-1,33
ch3,RF1-2,39
ch3,CC-1,35
ch3,CC-2,37
ch3,CC-3,36
ch3,CC-4,44
ch4,EAF-1,49
ch4,EAF-2,53
ch4,EAF-3,51
ch4,EAF-4,46
ch4,RF2-1,31
ch4,RF2-2,30
ch4,RF3-1,36
ch4,RF3-2,38
ch4,CC-1,38
ch4,CC-2,35
ch4,CC-3,35
ch4,CC-4,36
ch5,EAF-1,47
ch5,EAF-2,53
ch5,EAF-3,47
ch5,EAF-4,49
ch5,RF2-1,35
ch5,RF2-2,39
ch5,CC-1,45
ch5,CC-2,42
ch5,CC-3,43
ch5,CC-4,44
ch6,EAF-1,51
ch6,EAF-2,45
ch6,EAF-3,48
ch6,EAF-4,47
ch6,RF1-1,31
ch6,RF1-2,31
ch6,RF3-1,35
ch6,RF3-2,33
ch6,CC-1,45
ch6,CC-2,36
ch6,CC-3,43
ch6,CC-4,35
ch7,EAF-1,48
ch7,EAF-2,50
ch7,EAF-3,50
ch7,EAF-4,46
ch7,RF2-1,33
ch7,RF2-2,38
ch7,RF3-1,40
ch7,RF3-2,38
ch7,CC-1,37
ch7,CC-2,36
ch7,CC-3,42
ch7,CC-4,38
ch8,EAF-1,49
ch8,EAF-2,51
ch8,EAF-3,48
ch8,EAF-4,50
ch8,CC-1,35
ch8,CC-2,39
ch8,CC-3,41
ch8,CC-4,45
ch9,EAF-1,51
ch9,EAF-2,52
ch9,EAF-3,52
ch9,EAF-4,47
ch9,RF2-1,34
ch9,RF2-2,40
ch9,RF3-1,30
ch9,RF3-2,36
ch9,CC-1,45
ch9,CC-2,45
ch9,CC-3,45
ch9,CC-4,37
ch10,EAF-1,53
ch10,EAF-2,54
ch10,EAF-3,51
ch10,EAF-4,48
ch10,RF1-1,40
ch10,RF1-2,30
ch10,CC-1,43
ch10,CC-2,43
ch10,CC-3,36
ch10,CC-4,36
