ch_id,mc_id,pt
ch1,EAF-1,54
ch1,EAF-2,53
ch1,EAF-3,53
ch1,EAF-4,54
ch1,RF2-1,31
ch1,RF2-2,33
ch1,CC-1,41
ch1,CC-2,36
ch1,CC-3,37
ch1,CC-4,40
ch2,EAF-1,52
ch2,EAF-2,46
ch2,EAF-3,51
ch2,EAF-4,50
ch2,RF2-1,39
ch2,RF2-2,39
ch2,CC-1,36
ch2,CC-2,45
ch2,CC-3,44
ch2,CC-4,44
ch3,EAF-1,47
ch3,EAF-2,52
ch3,EAF-3,50
ch3,EAF-4,53
ch3,RF1-1,40
ch3,RF1-2,39
ch3,CC-1,38
ch3,CC-2,40
ch3,CC-3,42
ch3,CC-4,35
ch4,EAF-1,49
ch4,EAF-2,49
ch4,EAF-3,45
ch4,EAF-4,46
ch4,RF2-1,33
ch4,RF2-2,33
ch4,CC-1,38
ch4,CC-2,42
ch4,CC-3,41
ch4,CC-4,44
ch5,EAF-1,51
ch5,EAF-2,55
ch5,EAF-3,52
ch5,EAF-4,52
ch5,RF2-1,37
ch5,RF2-2,35
ch5,CC-1,43
ch5,CC-2,37
ch5,CC-3,39
ch5,CC-4,43
ch6,EAF-1,52
ch6,EAF-2,45
ch6,EAF-3,49
ch6,EAF-4,45
ch6,RF2-1,30
ch6,RF2-2,32
ch6,CC-1,36
ch6,CC-2,43
ch6,CC-3,39
ch6,CC-4,42
ch7,EAF-1,54
ch7,EAF-2,53
ch7,EAF-3,51
ch7,EAF-4,49
ch7,CC-1,36
ch7,CC-2,37
ch7,CC-3,42
ch7,CC-4,37
