ch_id,mc_id,pt
ch1,EAF-1,45
ch1,EAF-2,51
ch1,EAF-3,47
ch1,EAF-4,51
ch1,RF3-1,30
ch1,RF3-2,31
ch1,CC-1,37
ch1,CC-2,44
ch1,CC-3,43
ch1,CC-4,45
ch2,EAF-1,51
ch2,EAF-2,53
ch2,EAF-3,45
ch2,EAF-4,50
ch2,RF1-1,30
ch2,RF1-2,36
ch2,CC-1,35
ch2,CC-2,40
ch2,CC-3,43
ch2,CC-4,44
ch3,EAF-1,54
ch3,EAF-2,52
ch3,EAF-3,52
ch3,EAF-4,52
ch3,CC-1,43
ch3,CC-2,45
ch3,CC-3,42
ch3,CC-4,43
ch4,EAF-1,52
ch4,EAF-2,52
ch4,EAF-3,50
ch4,EAF-4,47
ch4,RF2-1,34
ch4,RF2-2,31
ch4,CC-1,39
ch4,CC-2,45
ch4,CC-3,36
ch4,CC-4,38
ch5,EAF-1,51
ch5,EAF-2,51
ch5,EAF-3,51
ch5,EAF-4,46
ch5,RF3-1,38
ch5,RF3-2,30
ch5,CC-1,39
ch5,CC-2,45
ch5,CC-3,37
ch5,CC-4,41
ch6,EAF-1,46
ch6,EAF-2,49
ch6,EAF-3,48
ch6,EAF-4,45
ch6,RF3-1,31
ch6,RF3-2,34
ch6,CC-1,43
ch6,CC-2,35
ch6,CC-3,36
ch6,CC-4,39
