ch_id,mc_id,pt
ch01,EAF-1,49
ch01,EAF-2,53
ch01,EAF-3,51
ch01,EAF-4,55
ch01,RF2-1,39
ch01,RF2-2,31
ch01,RF3-1,30
ch01,RF3-2,38
ch01,CC-1,44
ch01,CC-2,39
ch01,CC-3,36
ch01,CC-4,43
ch02,EAF-1,45
ch02,EAF-2,52
ch02,EAF-3,46
ch02,EAF-4,53
ch02,CC-1,42
ch02,CC-2,40
ch02,CC-3,36
ch02,CC-4,37
ch03,EAF-1,47
ch03,EAF-2,54
ch03,EAF-3,45
ch03,EAF-4,52
ch03,RF2-1,31
ch03,RF2-2,38
ch03,RF3-1,38
ch03,RF3-2,34
ch03,CC-1,43
ch03,CC-2,43
ch03,CC-3,45
ch03,CC-4,40
ch04,EAF-1,53
ch04,EAF-2,48
ch04,EAF-3,53
ch04,EAF-4,49
ch04,RF2-1,35
ch04,RF2-2,30
ch04,RF3-1,40
ch04,RF3-2,38
ch04,CC-1,43
ch04,CC-2,40
ch04,CC-3,44
ch04,CC-4,41
ch05,EAF-1,54
ch05,EAF-2,47
ch05,EAF-3,45
ch05,EAF-4,49
ch05,RF2-1,35
ch05,RF2-2,35
ch05,CC-1,36
ch05,CC-2,42
ch05,CC-3,37
ch05,CC-4,44
ch06,EAF-1,55
ch06,EAF-2,48
ch06,EAF-3,55
ch06,EAF-4,49
ch06,RF2-1,40
ch06,RF2-2,34
ch06,RF3-1,40
ch06,RF3-2,35
ch06,CC-1,35
ch06,CC-2,38
ch06,CC-3,42
ch06,CC-4,35
ch07,EAF-1,50
ch07,EAF-2,46
ch07,EAF-3,50
ch07,EAF-4,48
ch07,RF2-1,36
ch07,RF2-2,35
ch07,CC-1,39
ch07,CC-2,36
ch07,CC-3,37
ch07,CC-4,38
ch08,EAF-1,50
ch08,EAF-2,53
ch08,EAF-3,45
ch08,EAF-4,55
ch08,RF2-1,34
ch08,RF2-2,36
ch08,RF3-1,32
ch08,RF3-2,34
ch08,CC-1,36
ch08,CC-2,36
ch08,CC-3,45
ch08,CC-4,42
ch09,EAF-1,54
ch09,EAF-2,51
ch09,EAF-3,48
ch09,EAF-4,47
ch09,RF1-1,31
ch09,RF1-2,34
ch09,RF2-1,34
ch09,RF2-2,39
ch09,CC-1,39
ch09,CC-2,40
ch09,CC-3,36
ch09,CC-4,43
ch10,EAF-1,46
ch10,EAF-2,55
ch10,EAF-3,53
ch10,EAF-4,51
ch10,RF1-1,40
ch10,RF1-2,31
ch10,CC-1,42
ch10,CC-2,42
ch10,CC-3,43
ch10,CC-4,41
ch11,EAF-1,54
ch11,EAF-2,55
ch11,EAF-3,55
ch11,EAF-4,48
ch11,CC-1,39
ch11,CC-2,37
ch11,CC-3,41
ch11,CC-4,42
