ch_id,mc_id,pt
ch01,EAF-1,55
ch01,EAF-2,45
ch01,EAF-3,51
ch01,EAF-4,48
ch01,RF2-1,35
ch01,RF2-2,40
ch01,RF3-1,35
ch01,RF3-2,30
ch01,CC-1,41
ch01,CC-2,37
ch01,CC-3,40
ch01,CC-4,41
ch02,EAF-1,50
ch02,EAF-2,49
ch02,EAF-3,45
ch02,EAF-4,50
ch02,RF3-1,39
ch02,RF3-2,32
ch02,CC-1,37
ch02,CC-2,40
ch02,CC-3,41
ch02,CC-4,41
ch03,EAF-1,47
ch03,EAF-2,52
ch03,EAF-3,52
ch03,EAF-4,45
ch03,RF1-1,32
ch03,RF1-2,30
ch03,CC-1,45
ch03,CC-2,40
ch03,CC-3,38
ch03,CC-4,36
ch04,EAF-1,49
ch04,EAF-2,50
ch04,EAF-3,48
ch04,EAF-4,52
ch04,RF3-1,33
ch04,RF3-2,37
ch04,CC-1,45
ch04,CC-2,37
ch04,CC-3,39
ch04,CC-4,38
ch05,EAF-1,45
ch05,EAF-2,54
ch05,EAF-3,45
ch05,EAF-4,53
ch05,RF2-1,30
ch05,RF2-2,30
ch05,RF3-1,34
ch05,RF3-2,30
ch05,CC-1,36
ch05,CC-2,45
ch05,CC-3,44
ch05,CC-4,36
ch06,EAF-1,52
ch06,EAF-2,54
ch06,EAF-3,51
ch06,EAF-4,53
ch06,RF3-1,39
ch06,RF3-2,37
ch06,CC-1,43
ch06,CC-2,45
ch06,CC-3,36
ch06,CC-4,36
ch07,EAF-1,53
ch07,EAF-2,49
ch07,EAF-3,51
ch07,EAF-4,50
ch07,RF1-1,30
ch07,RF1-2,30
ch07,CC-1,39
ch07,CC-2,36
ch07,CC-3,39
ch07,CC-4,40
ch08,EAF-1,46
ch08,EAF-2,51
ch08,EAF-3,47
ch08,EAF-4,51
ch08,RF2-1,36
ch08,RF2-2,31
ch08,CC-1,41
ch08,CC-2,36
ch08,CC-3,43
ch08,CC-4,40
ch09,EAF-1,54
ch09,EAF-2,55
ch09,EAF-3,51
ch09,EAF-4,53
ch09,CC-1,38
ch09,CC-2,39
ch09,CC-3,44
ch09,CC-4,41
ch10,EAF-1,50
ch10,EAF-2,45
ch10,EAF-3,48
ch10,EAF-4,52
ch10,RF1-1,36
ch10,RF1-2,33
ch10,CC-1,40
ch10,CC-2,35
ch10,CC-3,41
ch10,CC-4,42
ch11,EAF-1,53
ch11,EAF-2,46
ch11,EAF-3,50
ch11,EAF-4,54
ch11,RF1-1,40
ch11,RF1-2,33
ch11,RF3-1,31
ch11,RF3-2,33
ch11,CC-1,39
ch11,CC-2,41
ch11,CC-3,41
ch11,CC-4,35
ch12,EAF-1,54
ch12,EAF-2,49
ch12,EAF-3,55
ch12,EAF-4,50
ch12,RF1-1,40
ch12,RF1-2,38
ch12,RF2-1,40
ch12,RF2-2,40
ch12,CC-1,36
ch12,CC-2,45
ch12,CC-3,35
ch12,CC-4,35
