ch_id,mc_id,pt
ch1,EAF-1,47
ch1,EAF-2,47
ch1,EAF-3,48
ch1,EAF-4,51
ch1,RF3-1,39
ch1,RF3-2,34
ch1,CC-1,39
ch1,CC-2,42
ch1,CC-3,38
ch1,CC-4,41
ch2,EAF-1,48
ch2,EAF-2,46
ch2,EAF-3,55
ch2,EAF-4,48
ch2,RF3-1,40
ch2,RF3-2,36
ch2,CC-1,36
ch2,CC-2,40
ch2,CC-3,39
ch2,CC-4,42
ch3,EAF-1,47
ch3,EAF-2,49
ch3,EAF-3,45
ch3,EAF-4,50
ch3,RF1-1,32
ch3,RF1-2,39
ch3,CC-1,45
ch3,CC-2,35
ch3,CC-3,40
ch3,CC-4,35
ch4,EAF-1,45
ch4,EAF-2,53
ch4,EAF-3,53
ch4,EAF-4,55
ch4,RF1-1,32
ch4,RF1-2,37
ch4,CC-1,36
ch4,CC-2,43
ch4,CC-3,37
ch4,CC-4,39
ch5,EAF-1,52
ch5,EAF-2,55
ch5,EAF-3,45
ch5,EAF-4,46
ch5,RF1-1,36
ch5,RF1-2,33
ch5,RF3-1,32
ch5,RF3-2,33
ch5,CC-1,42
ch5,CC-2,42
ch5,CC-3,38
ch5,CC-4,38
ch6,EAF-1,55
ch6,EAF-2,46
ch6,EAF-3,51
ch6,EAF-4,54
ch6,RF1-1,39
ch6,RF1-2,37
ch6,RF2-1,33
ch6,RF2-2,31
ch6,RF3-1,30
ch6,RF3-2,35
ch6,CC-1,40
ch6,CC-2,41
ch6,CC-3,40
ch6,CC-4,43
ch7,EAF-1,55
ch7,EAF-2,53
ch7,EAF-3,54
ch7,EAF-4,47
ch7,RF1-1,37
ch7,RF1-2,31
ch7,CC-1,41
ch7,CC-2,45
ch7,CC-3,43
ch7,CC-4,41
ch8,EAF-1,46
ch8,EAF-2,46
ch8,EAF-3,51
ch8,EAF-4,55
ch8,RF1-1,31
ch8,RF1-2,31
ch8,RF2-1,38
ch8,RF2-2,31
ch8,CC-1,39
ch8,CC-2,44
ch8,CC-3,42
ch8,CC-4,41
ch9,EAF-1,48
ch9,EAF-2,46
ch9,EAF-3,49
ch9,EAF-4,47
ch9,RF3-1,38
ch9,RF3-2,33
ch9,CC-1,39
ch9,CC-2,39
ch9,CC-3,43
ch9,CC-4,43
ch10,EAF-1,50
ch10,EAF-2,45
ch10,EAF-3,45
ch10,EAF-4,54
ch10,RF1-1,32
ch10,RF1-2,34
ch10,RF2-1,32
ch10,RF2-2,38
ch10,CC-1,38
ch10,CC-2,35
ch10,CC-3,44
ch10,CC-4,38
