ch_id,mc_id,pt
ch1,EAF-1,51
ch1,EAF-2,46
ch1,EAF-3,54
ch1,EAF-4,51
ch1,CC-1,37
ch1,CC-2,44
ch1,CC-3,41
ch1,CC-4,42
ch2,EAF-1,50
ch2,EAF-2,50
ch2,EAF-3,49
ch2,EAF-4,54
ch2,RF1-1,31
ch2,RF1-2,35
ch2,CC-1,44
ch2,CC-2,44
ch2,CC-3,40
ch2,CC-4,35
ch3,EAF-1,50
ch3,EAF-2,45
ch3,EAF-3,53
ch3,EAF-4,45
ch3,RF1-1,40
ch3,RF1-2,38
ch3,RF2-1,36
ch3,RF2-2,32
ch3,RF3-1,33
ch3,RF3-2,35
ch3,CC-1,37
ch3,CC-2,38
ch3,CC-3,44
ch3,CC-4,41
ch4,EAF-1,55
ch4,EAF-2,53
ch4,EAF-3,49
ch4,EAF-4,54
ch4,RF2-1,39
ch4,RF2-2,39
ch4,RF3-1,35
ch4,RF3-2,32
ch4,CC-1,36
ch4,CC-2,35
ch4,CC-3,44
ch4,CC-4,40
ch5,EAF-1,47
ch5,EAF-2,49
ch5,EAF-3,47
ch5,EAF-4,55
ch5,RF1-1,40
ch5,RF1-2,36
ch5,CC-1,43
ch5,CC-2,41
ch5,CC-3,37
ch5,CC-4,42
ch6,EAF-1,54
ch6,EAF-2,48
ch6,EAF-3,50
ch6,EAF-4,49
ch6,RF3-1,30
ch6,RF3-2,30
ch6,CC-1,36
ch6,CC-2,38
ch6,CC-3,38
ch6,CC-4,37
ch7,EAF-1,48
ch7,EAF-2,47
ch7,EAF-3,54
ch7,EAF-4,49
ch7,RF3-1,35
ch7,RF3-2,37
ch7,CC-1,36
ch7,CC-2,35
ch7,CC-3,35
ch7,CC-4,42
