ch_id,mc_id,pt
ch1,EAF-1,45
ch1,EAF-2,49
ch1,EAF-3,52
ch1,EAF-4,54
ch1,CC-1,43
ch1,CC-2,39
ch1,CC-3,37
ch1,CC-4,39
ch2,EAF-1,49
ch2,EAF-2,46
ch2,EAF-3,48
ch2,EAF-4,54
ch2,RF2-1,40
ch2,RF2-2,39
ch2,CC-1,37
ch2,CC-2,35
ch2,CC-3,37
ch2,CC-4,35
ch3,EAF-1,45
ch3,EAF-2,45
ch3,EAF-3,54
ch3,EAF-4,45
ch3,RF1-1,39
ch3,RF1-2,33
ch3,RF2-1,38
ch3,RF2-2,38
ch3,CC-1,45
ch3,CC-2,39
ch3,CC-3,43
ch3,CC-4,43
ch4,EAF-1,50
ch4,EAF-2,49
ch4,EAF-3,55
ch4,EAF-4,49
ch4,RF2-1,33
ch4,RF2-2,32
ch4,CC-1,37
ch4,CC-2,39
ch4,CC-3,41
ch4,CC-4,37
ch5,EAF-1,45
ch5,EAF-2,47
ch5,EAF-3,54
ch5,EAF-4,55
ch5,RF1-1,38
ch5,RF1-2,31
ch5,CC-1,43
ch5,CC-2,42
ch5,CC-3,45
ch5,CC-4,35
ch6,EAF-1,51
ch6,EAF-2,49
ch6,EAF-3,50
ch6,EAF-4,48
ch6,CC-1,40
ch6,CC-2,35
ch6,CC-3,36
ch6,CC-4,44
ch7,EAF-1,45
ch7,EAF-2,47
ch7,EAF-3,51
ch7,EAF-4,45
ch7,RF1-1,37
ch7,RF1-2,39
ch7,CC-1,40
ch7,CC-2,35
ch7,CC-3,35
ch7,CC-4,43
ch8,EAF-1,49
ch8,EAF-2,54
ch8,EAF-3,49
ch8,EAF-4,55
ch8,CC-1,42
ch8,CC-2,45
ch8,CC-3,38
ch8,CC-4,37
