ch_id,mc_id,pt
ch1,EAF-1,55
ch1,EAF-2,48
ch1,EAF-3,48
ch1,EAF-4,53
ch1,RF1-1,30
ch1,RF1-2,34
ch1,CC-1,35
ch1,CC-2,41
ch1,CC-3,41
ch1,CC-4,37
ch2,EAF-1,55
ch2,EAF-2,45
ch2,EAF-3,45
ch2,EAF-4,52
ch2,RF3-1,32
ch2,RF3-2,34
ch2,CC-1,39
ch2,CC-2,39
ch2,CC-3,41
ch2,CC-4,38
ch3,EAF-1,50
ch3,EAF-2,48
ch3,EAF-3,48
ch3,EAF-4,45
ch3,CC-1,37
ch3,CC-2,37
ch3,CC-3,42
ch3,CC-4,37
ch4,EAF-1,54
ch4,EAF-2,45
ch4,EAF-3,54
ch4,EAF-4,48
ch4,RF1-1,31
ch4,RF1-2,36
ch4,CC-1,41
ch4,CC-2,42
ch4,CC-3,39
ch4,CC-4,40
ch5,EAF-1,46
ch5,EAF-2,48
ch5,EAF-3,52
ch5,EAF-4,46
ch5,RF1-1,40
ch5,RF1-2,32
ch5,RF2-1,30
ch5,RF2-2,34
ch5,RF3-1,38
ch5,RF3-2,38
ch5,CC-1,37
ch5,CC-2,44
ch5,CC-3,44
ch5,CC-4,36
ch6,EAF-1,52
ch6,EAF-2,53
ch6,EAF-3,54
ch6,EAF-4,52
ch6,RF1-1,39
ch6,RF1-2,36
ch6,RF2-1,35
ch6,RF2-2,38
ch6,RF3-1,34
ch6,RF3-2,31
ch6,CC-1,37
ch6,CC-2,38
ch6,CC-3,39
ch6,CC-4,45
ch7,EAF-1,47
ch7,EAF-2,51
ch7,EAF-3,45
ch7,EAF-4,50
ch7,CC-1,39
ch7,CC-2,41
ch7,CC-3,44
ch7,CC-4,36
ch8,EAF-1,45
ch8,EAF-2,55
ch8,EAF-3,49
ch8,EAF-4,53
ch8,CC-1,38
ch8,CC-2,36
ch8,CC-3,38
ch8,CC-4,44
ch9,EAF-1,46
ch9,EAF-2,50
ch9,EAF-3,54
ch9,EAF-4,46
ch9,RF1-1,37
ch9,RF1-2,31
ch9,CC-1,40
ch9,CC-2,45
ch9,CC-3,38
ch9,CC-4,36
ch10,EAF-1,46
ch10,EAF-2,49
ch10,EAF-3,52
ch10,EAF-4,52
ch10,CC-1,40
ch10,CC-2,40
ch10,CC-3,37
ch10,CC-4,42
