ch_id,mc_id,pt
ch1,EAF-1,52
ch1,EAF-2,50
ch1,EAF-3,55
ch1,EAF-4,52
ch1,RF3-1,37
ch1,RF3-2,33
ch1,CC-1,45
ch1,CC-2,35
ch1,CC-3,42
ch1,CC-4,39
ch2,EAF-1,53
ch2,EAF-2,48
ch2,EAF-3,49
ch2,EAF-4,50
ch2,RF1-1,36
ch2,RF1-2,40
ch2,RF3-1,34
ch2,RF3-2,34
ch2,CC-1,44
ch2,CC-2,45
ch2,CC-3,45
ch2,CC-4,41
ch3,EAF-1,50
ch3,EAF-2,54
ch3,EAF-3,54
ch3,EAF-4,47
ch3,RF2-1,39
ch3,RF2-2,37
ch3,CC-1,43
ch3,CC-2,35
ch3,CC-3,36
ch3,CC-4,43
ch4,EAF-1,47
ch4,EAF-2,49
ch4,EAF-3,45
ch4,EAF-4,47
ch4,RF1-1,34
ch4,RF1-2,36
ch4,CC-1,40
ch4,CC-2,41
ch4,CC-3,45
ch4,CC-4,38
ch5,EAF-1,55
ch5,EAF-2,49
ch5,EAF-3,49
ch5,EAF-4,47
ch5,RF3-1,39
ch5,RF3-2,40
ch5,CC-1,44
ch5,CC-2,35
ch5,CC-3,35
ch5,CC-4,44
ch6,EAF-1,51
ch6,EAF-2,48
ch6,EAF-3,50
ch6,EAF-4,46
ch6,CC-1,41
ch6,CC-2,42
ch6,CC-3,41
ch6,CC-4,42
ch7,EAF-1,49
ch7,EAF-2,53
ch7,EAF-3,54
ch7,EAF-4,46
ch7,RF1-1,33
ch7,RF1-2,40
ch7,RF2-1,35
ch7,RF2-2,36
ch7,RF3-1,33
ch7,RF3-2,34
ch7,CC-1,36
ch7,CC-2,35
ch7,CC-3,37
ch7,CC-4,42
