ch_id,mc_id,pt
ch1,EAF-1,50
ch1,EAF-2,50
ch1,EAF-3,55
ch1,EAF-4,55
ch1,CC-1,35
ch1,CC-2,42
ch1,CC-3,40
ch1,CC-4,36
ch2,EAF-1,50
ch2,EAF-2,49
ch2,EAF-3,50
ch2,EAF-4,48
ch2,CC-1,37
ch2,CC-2,40
ch2,CC-3,41
ch2,CC-4,36
ch3,EAF-1,51
ch3,EAF-2,54
ch3,EAF-3,55
ch3,EAF-4,54
ch3,RF2-1,38
ch3,RF2-2,37
ch3,CC-1,39
ch3,CC-2,45
ch3,CC-3,39
ch3,CC-4,44
ch4,EAF-1,55
ch4,EAF-2,50
ch4,EAF-3,52
ch4,EAF-4,54
ch4,CC-1,36
ch4,CC-2,44
ch4,CC-3,39
ch4,CC-4,44
ch5,EAF-1,51
ch5,EAF-2,47
ch5,EAF-3,47
ch5,EAF-4,50
ch5,RF2-1,34
ch5,RF2-2,38
ch5,RF3-1,34
ch5,RF3-2,34
ch5,CC-1,36
ch5,CC-2,41
ch5,CC-3,38
ch5,CC-4,41
ch6,EAF-1,53
ch6,EAF-2,52
ch6,EAF-3,54
ch6,EAF-4,46
ch6,CC-1,42
ch6,CC-2,41
ch6,CC-3,43
ch6,CC-4,36
ch7,EAF-1,51
ch7,EAF-2,46
ch7,EAF-3,49
ch7,EAF-4,45
ch7,CC-1,38
ch7,CC-2,43
ch7,CC-3,40
ch7,CC-4,37
ch8,EAF-1,52
ch8,EAF-2,51
ch8,EAF-3,46
ch8,EAF-4,54
ch8,CC-1,42
ch8,CC-2,35
ch8,CC-3,45
ch8,CC-4,39
ch9,EAF-1,50
ch9,EAF-2,47
ch9,EAF-3,53
ch9,EAF-4,48
ch9,CC-1,44
ch9,CC-2,41
ch9,CC-3,41
ch9,CC-4,42
ch10,EAF-1,48
ch10,EAF-2,49
ch10,EAF-3,55
ch10,EAF-4,46
ch10,CC-1,37
ch10,CC-2,37
ch10,CC-3,45
ch10,CC-4,36
