ch_id,mc_id,pt
ch1,EAF-1,49
ch1,EAF-2,46
ch1,EAF-3,45
ch1,EAF-4,54
ch1,CC-1,43
ch1,CC-2,36
ch1,CC-3,36
ch1,CC-4,44
ch2,EAF-1,48
ch2,EAF-2,54
ch2,EAF-3,50
ch2,EAF-4,53
ch2,RF1-1,31
ch2,RF1-2,34
ch2,RF3-1,39
ch2,RF3-2,35
ch2,CC-1,35
ch2,CC-2,42
ch2,CC-3,37
ch2,CC-4,43
ch3,EAF-1,53
ch3,EAF-2,55
ch3,EAF-3,53
ch3,EAF-4,49
ch3,RF2-1,40
ch3,RF2-2,40
ch3,CC-1,43
ch3,CC-2,38
ch3,CC-3,45
ch3,CC-4,39
ch4,EAF-1,55
ch4,EAF-2,48
ch4,EAF-3,46
ch4,EAF-4,52
ch4,RF1-1,35
ch4,RF1-2,31
ch4,RF3-1,30
ch4,RF3-2,32
ch4,CC-1,45
ch4,CC-2,35
ch4,CC-3,38
ch4,CC-4,39
ch5,EAF-1,55
ch5,EAF-2,50
ch5,EAF-3,46
ch5,EAF-4,45
ch5,RF1-1,30
ch5,RF1-2,35
ch5,RF2-1,36
ch5,RF2-2,40
ch5,CC-1,36
ch5,CC-2,38
ch5,CC-3,42
ch5,CC-4,39
ch6,EAF-1,52
ch6,EAF-2,47
ch6,EAF-3,46
ch6,EAF-4,51
ch6,CC-1,42
ch6,CC-2,45
ch6,CC-3,45
ch6,CC-4,44
ch7,EAF-1,46
ch7,EAF-2,45
ch7,EAF-3,50
ch7,EAF-4,55
ch7,RF1-1,39
ch7,RF1-2,36
ch7,RF3-1,36
ch7,RF3-2,31
ch7,CC-1,40
ch7,CC-2,38
ch7,CC-3,40
ch7,CC-4,44
ch8,EAF-1,46
ch8,EAF-2,51
ch8,EAF-3,50
ch8,EAF-4,46
ch8,RF1-1,31
ch8,RF1-2,33
ch8,RF3-1,31
ch8,RF3-2,35
ch8,CC-1,41
ch8,CC-2,42
ch8,CC-3,45
ch8,CC-4,35
ch9,EAF-1,51
ch9,EAF-2,55
ch9,EAF-3,52
ch9,EAF-4,47
ch9,CC-1,44
ch9,CC-2,40
ch9,CC-3,42
ch9,CC-4,44
ch10,EAF-1,52
ch10,EAF-2,49
ch10,EAF-3,54
ch10,EAF-4,52
ch10,RF1-1,36
ch10,RF1-2,33
ch10,RF2-1,33
ch10,RF2-2,34
ch10,RF3-1,34
ch10,RF3-2,36
ch10,CC-1,43
ch10,CC-2,40
ch10,CC-3,37
ch10,CC-4,41
