ch_id,mc_id,pt
ch1,EAF-1,49
ch1,EAF-2,45
ch1,EAF-3,53
ch1,EAF-4,55
ch1,RF3-1,40
ch1,RF3-2,38
ch1,CC-1,35
ch1,CC-2,40
ch1,CC-3,37
ch1,CC-4,38
ch2,EAF-1,48
ch2,EAF-2,50
ch2,EAF-3,51
ch2,EAF-4,50
ch2,RF3-1,37
ch2,RF3-2,31
ch2,CC-1,43
ch2,CC-2,40
ch2,CC-3,41
ch2,CC-4,38
ch3,EAF-1,45
ch3,EAF-2,52
ch3,EAF-3,51
ch3,EAF-4,48
ch3,RF2-1,40
ch3,RF2-2,34
ch3,CC-1,38
ch3,CC-2,45
ch3,CC-3,42
ch3,CC-4,35
ch4,EAF-1,48
ch4,EAF-2,51
ch4,EAF-3,52
ch4,EAF-4,55
ch4,RF1-1,31
ch4,RF1-2,30
ch4,CC-1,44
ch4,CC-2,44
ch4,CC-3,44
ch4,CC-4,37
ch5,EAF-1,50
ch5,EAF-2,52
ch5,EAF-3,46
ch5,EAF-4,47
ch5,CC-1,37
ch5,CC-2,38
ch5,CC-3,39
ch5,CC-4,43
ch6,EAF-1,54
ch6,EAF-2,51
ch6,EAF-3,52
ch6,EAF-4,48
ch6,RF1-1,38
ch6,RF1-2,34
ch6,CC-1,41
ch6,CC-2,39
ch6,CC-3,38
ch6,CC-4,39
ch7,EAF-1,50
ch7,EAF-2,50
ch7,EAF-3,47
ch7,EAF-4,49
ch7,CC-1,39
ch7,CC-2,42
ch7,CC-3,41
ch7,CC-4,42
ch8,EAF-1,46
ch8,EAF-2,55
ch8,EAF-3,47
ch8,EAF-4,47
ch8,RF1-1,38
ch8,RF1-2,30
ch8,CC-1,40
ch8,CC-2,43
ch8,CC-3,35
ch8,CC-4,35
ch9,EAF-1,46
ch9,EAF-2,48
ch9,EAF-3,50
ch9,EAF-4,48
ch9,RF3-1,31
ch9,RF3-2,33
ch9,CC-1,36
ch9,CC-2,43
ch9,CC-3,44
ch9,CC-4,42
ch10,EAF-1,52
ch10,EAF-2,54
ch10,EAF-3,49
ch10,EAF-4,46
ch10,RF1-1,30
ch10,RF1-2,31
ch10,CC-1,36
ch10,CC-2,40
ch10,CC-3,41
ch10,CC-4,44
