ch_id,mc_id,pt
ch1,EAF-1,48
ch1,EAF-2,48
ch1,EAF-3,49
ch1,EAF-4,47
ch1,CC-1,37
ch1,CC-2,43
ch1,CC-3,43
ch1,CC-4,45
ch2,EAF-1,53
ch2,EAF-2,50
ch2,EAF-3,46
ch2,EAF-4,51
ch2,CC-1,35
ch2,CC-2,35
ch2,CC-3,42
ch2,CC-4,40
ch3,EAF-1,45
ch3,EAF-2,46
ch3,EAF-3,51
ch3,EAF-4,54
ch3,CC-1,41
ch3,CC-2,35
ch3,CC-3,37
ch3,CC-4,38
ch4,EAF-1,52
ch4,EAF-2,48
ch4,EAF-3,48
ch4,EAF-4,52
ch4,CC-1,43
ch4,CC-2,42
ch4,CC-3,35
ch4,CC-4,36
ch5,EAF-1,54
ch5,EAF-2,45
ch5,EAF-3,54
ch5,EAF-4,54
ch5,RF1-1,33
ch5,RF1-2,39
ch5,CC-1,42
ch5,CC-2,38
ch5,CC-3,36
ch5,CC-4,43
ch6,EAF-1,50
ch6,EAF-2,51
ch6,EAF-3,53
ch6,EAF-4,45
ch6,RF2-1,33
ch6,RF2-2,31
ch6,CC-1,36
ch6,CC-2,36
ch6,CC-3,44
ch6,CC-4,45
ch7,EAF-1,49
ch7,EAF-2,47
ch7,EAF-3,46
ch7,EAF-4,45
ch7,RF1-1,35
ch7,RF1-2,36
ch7,RF3-1,34
ch7,RF3-2,40
ch7,CC-1,44
ch7,CC-2,37
ch7,CC-3,39
ch7,CC-4,43
ch8,EAF-1,53
ch8,EAF-2,52
ch8,EAF-3,55
ch8,EAF-4,51
ch8,RF3-1,35
ch8,RF3-2,34
ch8,CC-1,44
ch8,CC-2,40
ch8,CC-3,39
ch8,CC-4,41
