ch_id,mc_id,pt
ch1,EAF-1,49
ch1,EAF-2,55
ch1,EAF-3,51
ch1,EAF-4,52
ch1,RF2-1,33
ch1,RF2-2,30
ch1,CC-1,36
ch1,CC-2,35
ch1,CC-3,45
ch1,CC-4,45
ch2,EAF-1,55
ch2,EAF-2,46
ch2,EAF-3,46
ch2,EAF-4,47
ch2,RF2-1,39
ch2,RF2-2,36
ch2,CC-1,41
ch2,CC-2,37
ch2,CC-3,42
ch2,CC-4,40
ch3,EAF-1,52
ch3,EAF-2,51
ch3,EAF-3,54
ch3,EAF-4,47
ch3,RF2-1,34
ch3,RF2-2,30
ch3,RF3-1,35
ch3,RF3-2,36
ch3,CC-1,45
ch3,CC-2,43
ch3,CC-3,35
ch3,CC-4,45
ch4,EAF-1,52
ch4,EAF-2,55
ch4,EAF-3,45
ch4,EAF-4,45
ch4,RF1-1,30
ch4,RF1-2,37
ch4,CC-1,37
ch4,CC-2,35
ch4,CC-3,42
ch4,CC-4,44
ch5,EAF-1,54
ch5,EAF-2,54
ch5,EAF-3,52
ch5,EAF-4,48
ch5,CC-1,43
ch5,CC-2,44
ch5,CC-3,44
ch5,CC-4,40
ch6,EAF-1,53
ch6,EAF-2,51
ch6,EAF-3,50
ch6,EAF-4,49
ch6,CC-1,45
ch6,CC-2,43
ch6,CC-3,39
ch6,CC-4,35
ch7,EAF-1,52
ch7,EAF-2,45
ch7,EAF-3,46
ch7,EAF-4,52
ch7,RF2-1,40
ch7,RF2-2,33
ch7,CC-1,37
ch7,CC-2,37
ch7,CC-3,39
ch7,CC-4,39
ch8,EAF-1,50
ch8,EAF-2,45
ch8,EAF-3,55
ch8,EAF-4,46
ch8,CC-1,40
ch8,CC-2,45
ch8,CC-3,35
ch8,CC-4,45
