ch_id,mc_id,pt
ch1,EAF-1,46
ch1,EAF-2,46
ch1,EAF-3,53
ch1,EAF-4,54
ch1,CC-1,36
ch1,CC-2,39
ch1,CC-3,35
ch1,CC-4,42
ch2,EAF-1,54
ch2,EAF-2,49
ch2,EAF-3,52
ch2,EAF-4,53
ch2,RF1-1,31
ch2,RF1-2,33
ch2,CC-1,40
ch2,CC-2,39
ch2,CC-3,42
ch2,CC-4,39
ch3,EAF-1,53
ch3,EAF-2,48
ch3,EAF-3,51
ch3,EAF-4,47
ch3,CC-1,37
ch3,CC-2,35
ch3,CC-3,41
ch3,CC-4,40
ch4,EAF-1,51
ch4,EAF-2,47
ch4,EAF-3,47
ch4,EAF-4,47
ch4,RF1-1,38
ch4,RF1-2,39
ch4,RF3-1,33
ch4,RF3-2,32
ch4,CC-1,41
ch4,CC-2,38
ch4,CC-3,44
ch4,CC-4,45
ch5,EAF-1,45
ch5,EAF-2,46
ch5,EAF-3,45
ch5,EAF-4,45
ch5,RF1-1,32
ch5,RF1-2,34
ch5,RF2-1,30
ch5,RF2-2,30
ch5,CC-1,37
ch5,CC-2,45
ch5,CC-3,36
ch5,CC-4,39
ch6,EAF-1,49
ch6,EAF-2,54
ch6,EAF-3,52
ch6,EAF-4,47
ch6,RF3-1,30
ch6,RF3-2,35
ch6,CC-1,41
ch6,CC-2,35
ch6,CC-3,40
ch6,CC-4,38
ch7,EAF-1,49
ch7,EAF-2,49
ch7,EAF-3,53
ch7,EAF-4,46
ch7,CC-1,43
ch7,CC-2,42
ch7,CC-3,35
ch7,CC-4,37
ch8,EAF-1,55
ch8,EAF-2,50
ch8,EAF-3,48
ch8,EAF-4,55
ch8,RF1-1,31
ch8,RF1-2,35
ch8,CC-1,37
ch8,CC-2,37
ch8,CC-3,35
ch8,CC-4,40
