ch_id,mc_id,pt
ch01,EAF-1,50
ch01,EAF-2,46
ch01,EAF-3,47
ch01,EAF-4,45
ch01,RF3-1,33
ch01,RF3-2,30
ch01,CC-1,43
ch01,CC-2,41
ch01,CC-3,41
ch01,CC-4,36
ch02,EAF-1,45
ch02,EAF-2,45
ch02,EAF-3,54
ch02,EAF-4,53
ch02,RF1-1,31
ch02,RF1-2,32
ch02,CC-1,35
ch02,CC-2,39
ch02,CC-3,39
ch02,CC-4,36
ch03,EAF-1,45
ch03,EAF-2,55
ch03,EAF-3,52
ch03,EAF-4,47
ch03,RF1-1,39
ch03,RF1-2,35
ch03,RF2-1,38
ch03,RF2-2,31
ch03,CC-1,35
ch03,CC-2,41
ch03,CC-3,43
ch03,CC-4,44
ch04,EAF-1,49
ch04,EAF-2,45
ch04,EAF-3,46
ch04,EAF-4,50
ch04,CC-1,37
ch04,CC-2,36
ch04,CC-3,42
ch04,CC-4,40
ch05,EAF-1,49
ch05,EAF-2,51
ch05,EAF-3,48
ch05,EAF-4,47
ch05,RF1-1,35
ch05,RF1-2,32
ch05,RF3-1,31
ch05,RF3-2,30
ch05,CC-1,36
ch05,CC-2,38
ch05,CC-3,37
ch05,CC-4,44
ch06,EAF-1,45
ch06,EAF-2,54
ch06,EAF-3,47
ch06,EAF-4,46
ch06,RF2-1,39
ch06,RF2-2,33
ch06,CC-1,42
ch06,CC-2,35
ch06,CC-3,39
ch06,CC-4,43
ch07,EAF-1,47
ch07,EAF-2,47
ch07,EAF-3,48
ch07,EAF-4,53
ch07,RF1-1,31
ch07,RF1-2,37
ch07,CC-1,36
ch07,CC-2,38
ch07,CC-3,36
ch07,CC-4,35
ch08,EAF-1,52
ch08,EAF-2,45
ch08,EAF-3,53
ch08,EAF-4,54
ch08,RF1-1,32
ch08,RF1-2,32
ch08,CC-1,40
ch08,CC-2,40
ch08,CC-3,43
ch08,CC-4,39
ch09,EAF-1,53
ch09,EAF-2,55
ch09,EAF-3,48
ch09,EAF-4,51
ch09,CC-1,43
ch09,CC-2,36
ch09,CC-3,44
ch09,CC-4,44
ch10,EAF-1,54
ch10,EAF-2,54
ch10,EAF-3,50
ch10,EAF-4,50
ch10,RF3-1,33
ch10,RF3-2,37
ch10,CC-1,37
ch10,CC-2,36
ch10,CC-3,42
ch10,CC-4,38
ch11,EAF-1,47
ch11,EAF-2,47
ch11,EAF-3,46
ch11,EAF-4,49
ch11,RF2-1,34
ch11,RF2-2,32
ch11,CC-1,38
ch11,CC-2,39
ch11,CC-3,35
ch11,CC-4,40
ch12,EAF-1,49
ch12,EAF-2,53
ch12,EAF-3,53
ch12,EAF-4,53
ch12,RF2-1,36
ch12,RF2-2,37
ch12,CC-1,36
ch12,CC-2,39
ch12,CC-3,36
ch12,CC-4,45
