ch_id,mc_id,pt
ch1,EAF-1,45
ch1,EAF-2,54
ch1,EAF-3,46
ch1,EAF-4,50
ch1,RF3-1,35
ch1,RF3-2,39
ch1,CC-1,43
ch1,CC-2,44
ch1,CC-3,41
ch1,CC-4,38
ch2,EAF-1,49
ch2,EAF-2,48
ch2,EAF-3,53
ch2,EAF-4,47
ch2,CC-1,38
ch2,CC-2,38
ch2,CC-3,38
ch2,CC-4,40
ch3,EAF-1,45
ch3,EAF-2,53
ch3,EAF-3,55
ch3,EAF-4,48
ch3,RF2-1,33
ch3,RF2-2,31
ch3,RF3-1,33
ch3,RF3-2,36
ch3,CC-1,41
ch3,CC-2,36
ch3,CC-3,43
ch3,CC-4,42
ch4,EAF-1,46
ch4,EAF-2,52
ch4,EAF-3,47
ch4,EAF-4,45
ch4,RF1-1,38
ch4,RF1-2,35
ch4,RF3-1,36
ch4,RF3-2,35
ch4,CC-1,37
ch4,CC-2,37
ch4,CC-3,43
ch4,CC-4,35
ch5,EAF-1,55
ch5,EAF-2,47
ch5,EAF-3,53
ch5,EAF-4,54
ch5,CC-1,40
ch5,CC-2,38
ch5,CC-3,45
ch5,CC-4,45
ch6,EAF-1,45
ch6,EAF-2,52
ch6,EAF-3,51
ch6,EAF-4,45
ch6,RF1-1,34
ch6,RF1-2,35
ch6,CC-1,41
ch6,CC-2,43
ch6,CC-3,45
ch6,CC-4,37
ch7,EAF-1,49
ch7,EAF-2,49
ch7,EAF-3,54
ch7,EAF-4,52
ch7,RF2-1,32
ch7,RF2-2,34
ch7,CC-1,40
ch7,CC-2,44
ch7,CC-3,41
ch7,CC-4,45
