ch_id,mc_id,pt
ch1,EAF-1,51
ch1,EAF-2,46
ch1,EAF-3,48
ch1,EAF-4,54
ch1,CC-1,39
ch1,CC-2,41
ch1,CC-3,44
ch1,CC-4,44
ch2,EAF-1,50
ch2,EAF-2,55
ch2,EAF-3,49
ch2,EAF-4,51
ch2,RF3-1,34
ch2,RF3-2,40
ch2,CC-1,38
ch2,CC-2,40
ch2,CC-3,36
ch2,CC-4,41
ch3,EAF-1,52
ch3,EAF-2,53
ch3,EAF-3,49
ch3,EAF-4,48
ch3,RF2-1,31
ch3,RF2-2,39
ch3,CC-1,37
ch3,CC-2,45
ch3,CC-3,38
ch3,CC-4,39
ch4,EAF-1,48
ch4,EAF-2,52
ch4,EAF-3,47
ch4,EAF-4,50
ch4,RF1-1,37
ch4,RF1-2,31
ch4,RF2-1,33
ch4,RF2-2,40
ch4,RF3-1,40
ch4,RF3-2,39
ch4,CC-1,41
ch4,CC-2,36
ch4,CC-3,40
ch4,CC-4,45
ch5,EAF-1,49
ch5,EAF-2,47
ch5,EAF-3,46
ch5,EAF-4,50
ch5,CC-1,36
ch5,CC-2,36
ch5,CC-3,45
ch5,CC-4,43
ch6,EAF-1,46
ch6,EAF-2,48
ch6,EAF-3,53
ch6,EAF-4,52
ch6,CC-1,41
ch6,CC-2,38
ch6,CC-3,42
ch6,CC-4,44
ch7,EAF-1,52
ch7,EAF-2,48
ch7,EAF-3,47
ch7,EAF-4,46
ch7,RF3-1,35
ch7,RF3-2,30
ch7,CC-1,45
ch7,CC-2,35
ch7,CC-3,43
ch7,CC-4,39
