ch_id,mc_id,pt
ch1,EAF-1,53
ch1,EAF-2,46
ch1,EAF-3,51
ch1,EAF-4,49
ch1,RF2-1,40
ch1,RF2-2,37
ch1,CC-1,44
ch1,CC-2,41
ch1,CC-3,38
ch1,CC-4,39
ch2,EAF-1,47
ch2,EAF-2,49
ch2,EAF-3,45
ch2,EAF-4,53
ch2,RF3-1,40
ch2,RF3-2,39
ch2,CC-1,44
ch2,CC-2,43
ch2,CC-3,35
ch2,CC-4,36
ch3,EAF-1,49
ch3,EAF-2,45
ch3,EAF-3,49
ch3,EAF-4,45
ch3,RF3-1,35
ch3,RF3-2,35
ch3,CC-1,36
ch3,CC-2,38
ch3,CC-3,45
ch3,CC-4,43
ch4,EAF-1,55
ch4,EAF-2,52
ch4,EAF-3,53
ch4,EAF-4,53
ch4,RF3-1,39
ch4,RF3-2,30
ch4,CC-1,40
ch4,CC-2,37
ch4,CC-3,41
ch4,CC-4,43
ch5,EAF-1,46
ch5,EAF-2,49
ch5,EAF-3,54
ch5,EAF-4,54
ch5,CC-1,36
ch5,CC-2,44
ch5,CC-3,40
ch5,CC-4,35
ch6,EAF-1,49
ch6,EAF-2,52
ch6,EAF-3,46
ch6,EAF-4,45
ch6,RF2-1,30
ch6,RF2-2,34
ch6,CC-1,43
ch6,CC-2,39
ch6,CC-3,38
ch6,CC-4,39
ch7,EAF-1,45
ch7,EAF-2,55
ch7,EAF-3,48
ch7,EAF-4,55
ch7,RF3-1,34
ch7,RF3-2,33
ch7,CC-1,43
ch7,CC-2,39
ch7,CC-3,38
ch7,CC-4,40
