ch_id,mc_id,pt
ch01,EAF-1,46
ch01,EAF-2,53
ch01,EAF-3,50
ch01,EAF-4,45
ch01,CC-1,38
ch01,CC-2,40
ch01,CC-3,42
ch01,CC-4,44
ch02,EAF-1,55
ch02,EAF-2,50
ch02,EAF-3,50
ch02,EAF-4,50
ch02,RF1-1,39
ch02,RF1-2,38
ch02,RF3-1,36
ch02,RF3-2,36
ch02,CC-1,36
ch02,CC-2,43
ch02,CC-3,41
ch02,CC-4,44
ch03,EAF-1,47
ch03,EAF-2,49
ch03,EAF-3,48
ch03,EAF-4,54
ch03,RF1-1,32
ch03,RF1-2,38
ch03,CC-1,41
ch03,CC-2,37
ch03,CC-3,38
ch03,CC-4,41
ch04,EAF-1,55
ch04,EAF-2,49
ch04,EAF-3,55
ch04,EAF-4,47
ch04,CC-1,45
ch04,CC-2,42
ch04,CC-3,39
ch04,CC-4,41
ch05,EAF-1,48
ch05,EAF-2,46
ch05,EAF-3,53
ch05,EAF-4,46
ch05,RF3-1,31
ch05,RF3-2,34
ch05,CC-1,38
ch05,CC-2,38
ch05,CC-3,44
ch05,CC-4,43
ch06,EAF-1,47
ch06,EAF-2,53
ch06,EAF-3,52
ch06,EAF-4,46
ch06,CC-1,44
ch06,CC-2,37
ch06,CC-3,44
ch06,CC-4,45
ch07,EAF-1,48
ch07,EAF-2,52
ch07,EAF-3,45
ch07,EAF-4,54
ch07,CC-1,38
ch07,CC-2,44
ch07,CC-3,36
ch07,CC-4,37
ch08,EAF-1,50
ch08,EAF-2,49
ch08,EAF-3,49
ch08,EAF-4,48
ch08,RF1-1,36
ch08,RF1-2,36
ch08,CC-1,45
ch08,CC-2,37
ch08,CC-3,42
ch08,CC-4,35
ch09,EAF-1,45
ch09,EAF-2,54
ch09,EAF-3,46
ch09,EAF-4,47
ch09,CC-1,36
ch09,CC-2,37
ch09,CC-3,39
ch09,CC-4,41
ch10,EAF-1,52
ch10,EAF-2,55
ch10,EAF-3,53
ch10,EAF-4,48
ch10,RF2-1,39
ch10,RF2-2,30
ch10,CC-1,43
ch10,CC-2,43
ch10,CC-3,43
ch10,CC-4,35
ch11,EAF-1,45
ch11,EAF-2,47
ch11,EAF-3,45
ch11,EAF-4,45
ch11,CC-1,35
ch11,CC-2,40
ch11,CC-3,42
ch11,CC-4,44
