ch_id,mc_id,pt
ch1,EAF-1,50
ch1,EAF-2,53
ch1,EAF-3,48
ch1,EAF-4,54
ch1,RF3-1,36
ch1,RF3-2,38
ch1,CC-1,35
ch1,CC-2,39
ch1,CC-3,38
ch1,CC-4,43
ch2,EAF-1,51
ch2,EAF-2,50
ch2,EAF-3,47
ch2,EAF-4,49
ch2,CC-1,38
ch2,CC-2,40
ch2,CC-3,42
ch2,CC-4,44
ch3,EAF-1,50
ch3,EAF-2,51
ch3,EAF-3,50
ch3,EAF-4,49
ch3,RF1-1,31
ch3,RF1-2,34
ch3,CC-1,42
ch3,CC-2,35
ch3,CC-3,37
ch3,CC-4,35
ch4,EAF-1,55
ch4,EAF-2,48
ch4,EAF-3,46
ch4,EAF-4,48
ch4,CC-1,39
ch4,CC-2,35
ch4,CC-3,44
ch4,CC-4,35
ch5,EAF-1,55
ch5,EAF-2,48
ch5,EAF-3,53
ch5,EAF-4,46
ch5,RF2-1,39
ch5,RF2-2,35
ch5,RF3-1,36
ch5,RF3-2,37
ch5,CC-1,42
ch5,CC-2,36
ch5,CC-3,39
ch5,CC-4,40
ch6,EAF-1,51
ch6,EAF-2,48
ch6,EAF-3,48
ch6,EAF-4,45
ch6,CC-1,44
ch6,CC-2,42
ch6,CC-3,45
ch6,CC-4,43
ch7,EAF-1,54
ch7,EAF-2,45
ch7,EAF-3,52
ch7,EAF-4,48
ch7,CC-1,43
ch7,CC-2,44
ch7,CC-3,36
ch7,CC-4,39
ch8,EAF-1,46
ch8,EAF-2,46
ch8,EAF-3,48
ch8,EAF-4,52
ch8,RF1-1,33
ch8,RF1-2,32
ch8,RF3-1,39
ch8,RF3-2,33
ch8,CC-1,39
ch8,CC-2,35
ch8,CC-3,44
ch8,CC-4,41
