ch_id,mc_id,pt
ch1,EAF-1,53
ch1,EAF-2,50
ch1,EAF-3,49
ch1,EAF-4,55
ch1,CC-1,37
ch1,CC-2,38
ch1,CC-3,43
ch1,CC-4,36
ch2,EAF-1,55
ch2,EAF-2,51
ch2,EAF-3,55
ch2,EAF-4,54
ch2,RF1-1,33
ch2,RF1-2,38
ch2,RF3-1,38
ch2,RF3-2,37
ch2,CC-1,38
ch2,CC-2,42
ch2,CC-3,35
ch2,CC-4,38
ch3,EAF-1,46
ch3,EAF-2,49
ch3,EAF-3,47
ch3,EAF-4,55
ch3,RF3-1,34
ch3,RF3-2,34
ch3,CC-1,36
ch3,CC-2,41
ch3,CC-3,40
ch3,CC-4,35
ch4,EAF-1,46
ch4,EAF-2,46
ch4,EAF-3,54
ch4,EAF-4,46
ch4,RF2-1,33
ch4,RF2-2,34
ch4,CC-1,40
ch4,CC-2,40
ch4,CC-3,38
ch4,CC-4,38
ch5,EAF-1,47
ch5,EAF-2,46
ch5,EAF-3,47
ch5,EAF-4,52
ch5,CC-1,42
ch5,CC-2,41
ch5,CC-3,44
ch5,CC-4,36
ch6,EAF-1,48
ch6,EAF-2,45
ch6,EAF-3,46
ch6,EAF-4,53
ch6,RF1-1,40
ch6,RF1-2,40
ch6,RF2-1,34
ch6,RF2-2,32
ch6,RF3-1,30
ch6,RF3-2,32
ch6,CC-1,36
ch6,CC-2,44
ch6,CC-3,40
ch6,CC-4,44
ch7,EAF-1,46
ch7,EAF-2,46
ch7,EAF-3,46
ch7,EAF-4,45
ch7,RF2-1,31
ch7,RF2-2,32
ch7,CC-1,37
ch7,CC-2,37
ch7,CC-3,43
ch7,CC-4,45
ch8,EAF-1,53
ch8,EAF-2,53
ch8,EAF-3,50
ch8,EAF-4,54
ch8,CC-1,43
ch8,CC-2,39
ch8,CC-3,45
ch8,CC-4,44
ch9,EAF-1,50
ch9,EAF-2,52
ch9,EAF-3,53
ch9,EAF-4,45
ch9,RF2-1,30
ch9,RF2-2,30
ch9,CC-1,44
ch9,CC-2,36
ch9,CC-3,35
ch9,CC-4,43
ch10,EAF-1,49
ch10,EAF-2,53
ch10,EAF-3,47
ch10,EAF-4,45
ch10,RF1-1,34
ch10,RF1-2,34
ch10,CC-1,41
ch10,CC-2,43
ch10,CC-3,42
ch10,CC-4,38
