ch_id,mc_id,pt
ch1,EAF-1,47
ch1,EAF-2,49
ch1,EAF-3,46
ch1,EAF-4,45
ch1,RF1-1,30
ch1,RF1-2,36
ch1,CC-1,38
ch1,CC-2,41
ch1,CC-3,44
ch1,CC-4,43
ch2,EAF-1,45
ch2,EAF-2,51
ch2,EAF-3,53
ch2,EAF-4,54
ch2,CC-1,39
ch2,CC-2,40
ch2,CC-3,35
ch2,CC-4,41
ch3,EAF-1,52
ch3,EAF-2,49
ch3,EAF-3,50
ch3,EAF-4,53
ch3,CC-1,45
ch3,CC-2,36
ch3,CC-3,37
ch3,CC-4,41
ch4,EAF-1,50
ch4,EAF-2,51
ch4,EAF-3,51
ch4,EAF-4,50
ch4,RF2-1,34
ch4,RF2-2,33
ch4,CC-1,40
ch4,CC-2,42
ch4,CC-3,36
ch4,CC-4,45
ch5,EAF-1,48
ch5,EAF-2,46
ch5,EAF-3,54
ch5,EAF-4,52
ch5,CC-1,36
ch5,CC-2,39
ch5,CC-3,38
ch5,CC-4,37
ch6,EAF-1,49
ch6,EAF-2,47
ch6,EAF-3,45
ch6,EAF-4,50
ch6,RF1-1,30
ch6,RF1-2,33
ch6,CC-1,41
ch6,CC-2,39
ch6,CC-3,37
ch6,CC-4,36
