ch_id,mc_id,pt
ch1,EAF-1,51
ch1,EAF-2,55
ch1,EAF-3,53
ch1,EAF-4,53
ch1,RF1-1,35
ch1,RF1-2,34
ch1,CC-1,44
ch1,CC-2,45
ch1,CC-3,36
ch1,CC-4,35
ch2,EAF-1,52
ch2,EAF-2,55
ch2,EAF-3,47
ch2,EAF-4,50
ch2,RF2-1,30
ch2,RF2-2,33
ch2,CC-1,36
ch2,CC-2,37
ch2,CC-3,38
ch2,CC-4,43
ch3,EAF-1,46
ch3,EAF-2,53
ch3,EAF-3,52
ch3,EAF-4,48
ch3,RF1-1,38
ch3,RF1-2,38
ch3,CC-1,45
ch3,CC-2,42
ch3,CC-3,45
ch3,CC-4,40
ch4,EAF-1,46
ch4,EAF-2,52
ch4,EAF-3,52
ch4,EAF-4,53
ch4,RF1-1,36
ch4,RF1-2,36
ch4,RF3-1,39
ch4,RF3-2,39
ch4,CC-1,36
ch4,CC-2,41
ch4,CC-3,42
ch4,CC-4,36
ch5,EAF-1,53
ch5,EAF-2,45
ch5,EAF-3,49
ch5,EAF-4,55
ch5,RF1-1,39
ch5,RF1-2,36
ch5,RF2-1,37
ch5,RF2-2,39
ch5,RF3-1,39
ch5,RF3-2,35
ch5,CC-1,35
ch5,CC-2,37
ch5,CC-3,41
ch5,CC-4,41
ch6,EAF-1,46
ch6,EAF-2,55
ch6,EAF-3,55
ch6,EAF-4,47
ch6,RF3-1,39
ch6,RF3-2,35
ch6,CC-1,40
ch6,CC-2,38
ch6,CC-3,37
ch6,CC-4,37
ch7,EAF-1,49
ch7,EAF-2,52
ch7,EAF-3,55
ch7,EAF-4,45
ch7,RF1-1,31
ch7,RF1-2,37
ch7,RF2-1,38
ch7,RF2-2,40
ch7,CC-1,45
ch7,CC-2,44
ch7,CC-3,44
ch7,CC-4,42
