ch_id,mc_id,pt
ch1,EAF-1,54
ch1,EAF-2,55
ch1,EAF-3,54
ch1,EAF-4,50
ch1,RF1-1,38
ch1,RF1-2,39
ch1,RF3-1,32
ch1,RF3-2,39
ch1,CC-1,40
ch1,CC-2,40
ch1,CC-3,45
ch1,CC-4,39
ch2,EAF-1,47
ch2,EAF-2,55
ch2,EAF-3,46
ch2,EAF-4,46
ch2,RF2-1,32
ch2,RF2-2,38
ch2,RF3-1,39
ch2,RF3-2,30
ch2,CC-1,45
ch2,CC-2,37
ch2,CC-3,40
ch2,CC-4,35
ch3,EAF-1,51
ch3,EAF-2,51
ch3,EAF-3,48
ch3,EAF-4,52
ch3,CC-1,45
ch3,CC-2,37
ch3,CC-3,44
ch3,CC-4,42
ch4,EAF-1,53
ch4,EAF-2,47
ch4,EAF-3,55
ch4,EAF-4,52
ch4,RF1-1,37
ch4,RF1-2,32
ch4,RF3-1,33
ch4,RF3-2,34
ch4,CC-1,43
ch4,CC-2,41
ch4,CC-3,42
ch4,CC-4,40
ch5,EAF-1,49
ch5,EAF-2,52
ch5,EAF-3,48
ch5,EAF-4,54
ch5,RF1-1,35
ch5,RF1-2,40
ch5,CC-1,36
ch5,CC-2,35
ch5,CC-3,38
ch5,CC-4,43
ch6,EAF-1,54
ch6,EAF-2,51
ch6,EAF-3,48
ch6,EAF-4,49
ch6,RF1-1,39
ch6,RF1-2,34
ch6,RF2-1,31
ch6,RF2-2,34
ch6,RF3-1,35
ch6,RF3-2,36
ch6,CC-1,44
ch6,CC-2,44
ch6,CC-3,41
ch6,CC-4,35
ch7,EAF-1,55
ch7,EAF-2,55
ch7,EAF-3,49
ch7,EAF-4,55
ch7,RF2-1,39
ch7,RF2-2,32
ch7,CC-1,45
ch7,CC-2,39
ch7,CC-3,43
ch7,CC-4,37
ch8,EAF-1,50
ch8,EAF-2,54
ch8,EAF-3,45
ch8,EAF-4,54
ch8,RF2-1,31
ch8,RF2-2,38
ch8,CC-1,38
ch8,CC-2,42
ch8,CC-3,40
ch8,CC-4,36
