ch_id,mc_id,pt
ch1,EAF-1,48
ch1,EAF-2,53
ch1,EAF-3,54
ch1,EAF-4,53
ch1,RF3-1,38
ch1,RF3-2,39
ch1,CC-1,41
ch1,CC-2,36
ch1,CC-3,44
ch1,CC-4,44
ch2,EAF-1,45
ch2,EAF-2,51
ch2,EAF-3,52
ch2,EAF-4,55
ch2,RF2-1,31
ch2,RF2-2,33
ch2,CC-1,36
ch2,CC-2,35
ch2,CC-3,35
ch2,CC-4,40
ch3,EAF-1,52
ch3,EAF-2,53
ch3,EAF-3,53
ch3,EAF-4,55
ch3,RF1-1,37
ch3,RF1-2,32
ch3,CC-1,41
ch3,CC-2,39
ch3,CC-3,43
ch3,CC-4,42
ch4,EAF-1,45
ch4,EAF-2,51
ch4,EAF-3,55
ch4,EAF-4,51
ch4,RF2-1,30
ch4,RF2-2,38
ch4,CC-1,38
ch4,CC-2,41
ch4,CC-3,43
ch4,CC-4,41
ch5,EAF-1,53
ch5,EAF-2,51
ch5,EAF-3,47
ch5,EAF-4,45
ch5,RF1-1,37
ch5,RF1-2,39
ch5,RF2-1,32
ch5,RF2-2,34
ch5,RF3-1,31
ch5,RF3-2,35
ch5,CC-1,43
ch5,CC-2,35
ch5,CC-3,41
ch5,CC-4,42
ch6,EAF-1,55
ch6,EAF-2,46
ch6,EAF-3,52
ch6,EAF-4,49
ch6,RF2-1,35
ch6,RF2-2,34
ch6,CC-1,42
ch6,CC-2,44
ch6,CC-3,44
ch6,CC-4,40
ch7,EAF-1,49
ch7,EAF-2,52
ch7,EAF-3,55
ch7,EAF-4,52
ch7,RF1-1,31
ch7,RF1-2,34
ch7,RF3-1,38
ch7,RF3-2,37
ch7,CC-1,44
ch7,CC-2,40
ch7,CC-3,37
ch7,CC-4,36
ch8,EAF-1,49
ch8,EAF-2,50
ch8,EAF-3,47
ch8,EAF-4,54
ch8,CC-1,44
ch8,CC-2,42
ch8,CC-3,45
ch8,CC-4,44
ch9,EAF-1,50
ch9,EAF-2,52
ch9,EAF-3,54
ch9,EAF-4,52
ch9,CC-1,39
ch9,CC-2,40
ch9,CC-3,42
ch9,CC-4,35
ch10,EAF-1,54
ch10,EAF-2,54
ch10,EAF-3,53
ch10,EAF-4,45
ch10,RF1-1,35
ch10,RF1-2,39
ch10,RF3-1,32
ch10,RF3-2,34
ch10,CC-1,40
ch10,CC-2,44
ch10,CC-3,40
ch10,CC-4,38
