ch_id,mc_id,pt
ch01,EAF-1,50
ch01,EAF-2,55
ch01,EAF-3,55
ch01,EAF-4,46
ch01,RF2-1,32
ch01,RF2-2,33
ch01,RF3-1,34
ch01,RF3-2,35
ch01,CC-1,39
ch01,CC-2,42
ch01,CC-3,39
ch01,CC-4,41
ch02,EAF-1,46
ch02,EAF-2,47
ch02,EAF-3,52
ch02,EAF-4,54
ch02,RF1-1,33
ch02,RF1-2,36
ch02,RF3-1,34
ch02,RF3-2,33
ch02,CC-1,37
ch02,CC-2,39
ch02,CC-3,37
ch02,CC-4,40
ch03,EAF-1,50
ch03,EAF-2,46
ch03,EAF-3,48
ch03,EAF-4,54
ch03,RF1-1,33
ch03,RF1-2,36
ch03,RF2-1,34
ch03,RF2-2,31
ch03,CC-1,38
ch03,CC-2,44
ch03,CC-3,45
ch03,CC-4,35
ch04,EAF-1,45
ch04,EAF-2,46
ch04,EAF-3,51
ch04,EAF-4,48
ch04,RF2-1,36
ch04,RF2-2,33
ch04,CC-1,44
ch04,CC-2,35
ch04,CC-3,42
ch04,CC-4,44
ch05,EAF-1,47
ch05,EAF-2,47
ch05,EAF-3,54
ch05,EAF-4,45
ch05,CC-1,40
ch05,CC-2,35
ch05,CC-3,35
ch05,CC-4,36
ch06,EAF-1,48
ch06,EAF-2,55
ch06,EAF-3,50
ch06,EAF-4,54
ch06,RF1-1,32
ch06,RF1-2,38
ch06,CC-1,45
ch06,CC-2,35
ch06,CC-3,41
ch06,CC-4,41
ch07,EAF-1,48
ch07,EAF-2,51
ch07,EAF-3,54
ch07,EAF-4,47
ch07,CC-1,37
ch07,CC-2,42
ch07,CC-3,37
ch07,CC-4,42
ch08,EAF-1,48
ch08,EAF-2,45
ch08,EAF-3,52
ch08,EAF-4,46
ch08,RF1-1,31
ch08,RF1-2,37
ch08,CC-1,45
ch08,CC-2,39
ch08,CC-3,39
ch08,CC-4,38
ch09,EAF-1,48
ch09,EAF-2,45
ch09,EAF-3,54
ch09,EAF-4,53
ch09,RF2-1,36
ch09,RF2-2,37
ch09,RF3-1,39
ch09,RF3-2,40
ch09,CC-1,45
ch09,CC-2,42
ch09,CC-3,35
ch09,CC-4,39
ch10,EAF-1,51
ch10,EAF-2,46
ch10,EAF-3,53
ch10,EAF-4,51
ch10,RF1-1,34
ch10,RF1-2,30
ch10,RF2-1,36
ch10,RF2-2,39
ch10,RF3-1,32
ch10,RF3-2,31
ch10,CC-1,44
ch10,CC-2,37
ch10,CC-3,38
ch10,CC-4,44
ch11,EAF-1,55
ch11,EAF-2,52
ch11,EAF-3,54
ch11,EAF-4,48
ch11,CC-1,41
ch11,CC-2,38
ch11,CC-3,35
ch11,CC-4,38
