ch_id,mc_id,pt
ch1,EAF-1,54
ch1,EAF-2,45
ch1,EAF-3,53
ch1,EAF-4,55
ch1,RF1-1,40
ch1,RF1-2,35
ch1,RF2-1,34
ch1,RF2-2,39
ch1,CC-1,36
ch1,CC-2,45
ch1,CC-3,43
ch1,CC-4,39
ch2,EAF-1,49
ch2,EAF-2,46
ch2,EAF-3,54
ch2,EAF-4,53
ch2,RF2-1,33
ch2,RF2-2,30
ch2,RF3-1,38
ch2,RF3-2,35
ch2,CC-1,40
ch2,CC-2,42
ch2,CC-3,36
ch2,CC-4,39
ch3,EAF-1,47
ch3,EAF-2,53
ch3,EAF-3,51
ch3,EAF-4,54
ch3,RF1-1,30
ch3,RF1-2,40
ch3,RF3-1,36
ch3,RF3-2,36
ch3,CC-1,45
ch3,CC-2,36
ch3,CC-3,44
ch3,CC-4,38
ch4,EAF-1,45
ch4,EAF-2,54
ch4,EAF-3,48
ch4,EAF-4,45
ch4,RF2-1,30
ch4,RF2-2,38
ch4,CC-1,41
ch4,CC-2,42
ch4,CC-3,39
ch4,CC-4,43
ch5,EAF-1,48
ch5,EAF-2,51
ch5,EAF-3,52
ch5,EAF-4,50
ch5,CC-1,43
ch5,CC-2,42
ch5,CC-3,39
ch5,CC-4,42
ch6,EAF-1,49
ch6,EAF-2,53
ch6,EAF-3,50
ch6,EAF-4,50
ch6,RF2-1,33
ch6,RF2-2,32
ch6,RF3-1,30
ch6,RF3-2,30
ch6,CC-1,36
ch6,CC-2,40
ch6,CC-3,42
ch6,CC-4,39
ch7,EAF-1,45
ch7,EAF-2,54
ch7,EAF-3,49
ch7,EAF-4,47
ch7,CC-1,40
ch7,CC-2,36
ch7,CC-3,35
ch7,CC-4,43
ch8,EAF-1,46
ch8,EAF-2,53
ch8,EAF-3,50
ch8,EAF-4,52
ch8,RF2-1,37
ch8,RF2-2,34
ch8,CC-1,45
ch8,CC-2,44
ch8,CC-3,39
ch8,CC-4,36
