ch_id,mc_id,pt
ch1,EAF-1,55
ch1,EAF-2,54
ch1,EAF-3,47
ch1,EAF-4,52
ch1,RF2-1,34
ch1,RF2-2,37
ch1,RF3-1,37
ch1,RF3-2,34
ch1,CC-1,38
ch1,CC-2,44
ch1,CC-3,40
ch1,CC-4,42
ch2,EAF-1,54
ch2,EAF-2,49
ch2,EAF-3,45
ch2,EAF-4,47
ch2,CC-1,36
ch2,CC-2,43
ch2,CC-3,37
ch2,CC-4,43
ch3,EAF-1,53
ch3,EAF-2,51
ch3,EAF-3,49
ch3,EAF-4,55
ch3,RF1-1,31
ch3,RF1-2,33
ch3,RF2-1,38
ch3,RF2-2,39
ch3,CC-1,42
ch3,CC-2,35
ch3,CC-3,43
ch3,CC-4,41
ch4,EAF-1,51
ch4,EAF-2,47
ch4,EAF-3,48
ch4,EAF-4,54
ch4,RF1-1,38
ch4,RF1-2,35
ch4,RF3-1,31
ch4,RF3-2,40
ch4,CC-1,37
ch4,CC-2,44
ch4,CC-3,42
ch4,CC-4,42
ch5,EAF-1,51
ch5,EAF-2,45
ch5,EAF-3,49
ch5,EAF-4,52
ch5,RF2-1,40
ch5,RF2-2,31
ch5,CC-1,41
ch5,CC-2,41
ch5,CC-3,45
ch5,CC-4,42
ch6,EAF-1,55
ch6,EAF-2,49
ch6,EAF-3,47
ch6,EAF-4,49
ch6,RF1-1,36
ch6,RF1-2,40
ch6,RF3-1,31
ch6,RF3-2,30
ch6,CC-1,38
ch6,CC-2,39
ch6,CC-3,40
ch6,CC-4,45
ch7,EAF-1,53
ch7,EAF-2,54
ch7,EAF-3,52
ch7,EAF-4,53
ch7,RF2-1,35
ch7,RF2-2,30
ch7,CC-1,43
ch7,CC-2,43
ch7,CC-3,45
ch7,CC-4,38
