ch_id,mc_id,pt
ch1,EAF-1,54
ch1,EAF-2,55
ch1,EAF-3,54
ch1,EAF-4,46
ch1,RF1-1,38
ch1,RF1-2,31
ch1,RF2-1,36
ch1,RF2-2,40
ch1,RF3-1,31
ch1,RF3-2,35
ch1,CC-1,39
ch1,CC-2,37
ch1,CC-3,39
ch1,CC-4,36
ch2,EAF-1,54
ch2,EAF-2,47
ch2,EAF-3,52
ch2,EAF-4,55
ch2,CC-1,43
ch2,CC-2,39
ch2,CC-3,39
ch2,CC-4,40
ch3,EAF-1,45
ch3,EAF-2,53
ch3,EAF-3,50
ch3,EAF-4,52
ch3,RF1-1,33
ch3,RF1-2,37
ch3,RF2-1,40
ch3,RF2-2,32
ch3,CC-1,42
ch3,CC-2,44
ch3,CC-3,45
ch3,CC-4,45
ch4,EAF-1,55
ch4,EAF-2,47
ch4,EAF-3,55
ch4,EAF-4,45
ch4,RF3-1,37
ch4,RF3-2,39
ch4,CC-1,44
ch4,CC-2,42
ch4,CC-3,40
ch4,CC-4,43
ch5,EAF-1,46
ch5,EAF-2,45
ch5,EAF-3,49
ch5,EAF-4,50
ch5,RF1-1,32
ch5,RF1-2,35
ch5,CC-1,43
ch5,CC-2,42
ch5,CC-3,37
ch5,CC-4,35
ch6,EAF-1,51
ch6,EAF-2,50
ch6,EAF-3,50
ch6,EAF-4,45
ch6,RF3-1,35
ch6,RF3-2,38
ch6,CC-1,38
ch6,CC-2,38
ch6,CC-3,41
ch6,CC-4,35
ch7,EAF-1,52
ch7,EAF-2,51
ch7,EAF-3,55
ch7,EAF-4,46
ch7,CC-1,36
ch7,CC-2,35
ch7,CC-3,39
ch7,CC-4,35
