ch_id,mc_id,pt
ch1,EAF-1,50
ch1,EAF-2,52
ch1,EAF-3,46
ch1,EAF-4,52
ch1,CC-1,40
ch1,CC-2,44
ch1,CC-3,35
ch1,CC-4,38
ch2,EAF-1,45
ch2,EAF-2,50
ch2,EAF-3,48
ch2,EAF-4,54
ch2,CC-1,44
ch2,CC-2,35
ch2,CC-3,44
ch2,CC-4,44
ch3,EAF-1,53
ch3,EAF-2,54
ch3,EAF-3,47
ch3,EAF-4,49
ch3,CC-1,43
ch3,CC-2,45
ch3,CC-3,40
ch3,CC-4,41
ch4,EAF-1,50
ch4,EAF-2,54
ch4,EAF-3,55
ch4,EAF-4,46
ch4,RF1-1,40
ch4,RF1-2,39
ch4,RF3-1,32
ch4,RF3-2,36
ch4,CC-1,36
ch4,CC-2,40
ch4,CC-3,44
ch4,CC-4,38
ch5,EAF-1,51
ch5,EAF-2,47
ch5,EAF-3,52
ch5,EAF-4,53
ch5,RF2-1,33
ch5,RF2-2,32
ch5,CC-1,44
ch5,CC-2,36
ch5,CC-3,43
ch5,CC-4,41
ch6,EAF-1,52
ch6,EAF-2,54
ch6,EAF-3,51
ch6,EAF-4,55
ch6,RF2-1,40
ch6,RF2-2,37
ch6,CC-1,43
ch6,CC-2,44
ch6,CC-3,45
ch6,CC-4,40
ch7,EAF-1,50
ch7,EAF-2,55
ch7,EAF-3,47
ch7,EAF-4,48
ch7,RF2-1,32
ch7,RF2-2,39
ch7,RF3-1,40
ch7,RF3-2,38
ch7,CC-1,37
ch7,CC-2,40
ch7,CC-3,44
ch7,CC-4,39
ch8,EAF-1,49
ch8,EAF-2,47
ch8,EAF-3,53
ch8,EAF-4,53
ch8,RF1-1,33
ch8,RF1-2,40
ch8,CC-1,41
ch8,CC-2,40
ch8,CC-3,43
ch8,CC-4,39
ch9,EAF-1,49
ch9,EAF-2,49
ch9,EAF-3,50
ch9,EAF-4,45
ch9,RF1-1,30
ch9,RF1-2,40
ch9,RF2-1,30
ch9,RF2-2,30
ch9,CC-1,38
ch9,CC-2,45
ch9,CC-3,35
ch9,CC-4,42
ch10,EAF-1,51
ch10,EAF-2,54
ch10,EAF-3,45
ch10,EAF-4,46
ch10,RF3-1,30
ch10,RF3-2,36
ch10,CC-1,35
ch10,CC-2,42
ch10,CC-3,35
ch10,CC-4,45
