ch_id,mc_id,pt
ch1,EAF-1,47
ch1,EAF-2,55
ch1,EAF-3,45
ch1,EAF-4,53
ch1,RF1-1,40
ch1,RF1-2,40
ch1,RF3-1,35
ch1,RF3-2,30
ch1,CC-1,35
ch1,CC-2,36
ch1,CC-3,42
ch1,CC-4,45
ch2,EAF-1,55
ch2,EAF-2,51
ch2,EAF-3,52
ch2,EAF-4,51
ch2,RF1-1,30
ch2,RF1-2,40
ch2,RF3-1,39
ch2,RF3-2,37
ch2,CC-1,40
ch2,CC-2,41
ch2,CC-3,42
ch2,CC-4,36
ch3,EAF-1,53
ch3,EAF-2,47
ch3,EAF-3,49
ch3,EAF-4,46
ch3,RF3-1,37
ch3,RF3-2,40
ch3,CC-1,36
ch3,CC-2,41
ch3,CC-3,37
ch3,CC-4,42
ch4,EAF-1,50
ch4,EAF-2,45
ch4,EAF-3,54
ch4,EAF-4,47
ch4,CC-1,36
ch4,CC-2,35
ch4,CC-3,41
ch4,CC-4,38
ch5,EAF-1,53
ch5,EAF-2,54
ch5,EAF-3,51
ch5,EAF-4,50
ch5,RF2-1,38
ch5,RF2-2,36
ch5,RF3-1,39
ch5,RF3-2,36
ch5,CC-1,35
ch5,CC-2,36
ch5,CC-3,39
ch5,CC-4,44
ch6,EAF-1,53
ch6,EAF-2,53
ch6,EAF-3,48
ch6,EAF-4,55
ch6,CC-1,40
ch6,CC-2,35
ch6,CC-3,37
ch6,CC-4,40
