ch_id,mc_id,pt
ch1,EAF-1,51
ch1,EAF-2,51
ch1,EAF-3,52
ch1,EAF-4,50
ch1,CC-1,39
ch1,CC-2,43
ch1,CC-3,40
ch1,CC-4,43
ch2,EAF-1,46
ch2,EAF-2,51
ch2,EAF-3,51
ch2,EAF-4,51
ch2,RF1-1,37
ch2,RF1-2,38
ch2,RF3-1,39
ch2,RF3-2,33
ch2,CC-1,37
ch2,CC-2,35
ch2,CC-3,41
ch2,CC-4,37
ch3,EAF-1,50
ch3,EAF-2,46
ch3,EAF-3,55
ch3,EAF-4,52
ch3,RF3-1,32
ch3,RF3-2,40
ch3,CC-1,36
ch3,CC-2,43
ch3,CC-3,38
ch3,CC-4,37
ch4,EAF-1,53
ch4,EAF-2,46
ch4,EAF-3,51
ch4,EAF-4,48
ch4,RF2-1,32
ch4,RF2-2,40
ch4,CC-1,36
ch4,CC-2,35
ch4,CC-3,37
ch4,CC-4,42
ch5,EAF-1,47
ch5,EAF-2,49
ch5,EAF-3,46
ch5,EAF-4,49
ch5,CC-1,35
ch5,CC-2,43
ch5,CC-3,36
ch5,CC-4,45
ch6,EAF-1,48
ch6,EAF-2,55
ch6,EAF-3,53
ch6,EAF-4,48
ch6,RF1-1,39
ch6,RF1-2,34
ch6,RF2-1,33
ch6,RF2-2,30
ch6,CC-1,42
ch6,CC-2,38
ch6,CC-3,41
ch6,CC-4,45
ch7,EAF-1,49
ch7,EAF-2,51
ch7,EAF-3,48
ch7,EAF-4,54
ch7,RF1-1,38
ch7,RF1-2,39
ch7,RF3-1,36
ch7,RF3-2,35
ch7,CC-1,44
ch7,CC-2,42
ch7,CC-3,43
ch7,CC-4,39
