ch_id,mc_id,pt
ch1,EAF-1,50
ch1,EAF-2,54
ch1,EAF-3,53
ch1,EAF-4,51
ch1,RF1-1,34
ch1,RF1-2,38
ch1,CC-1,45
ch1,CC-2,36
ch1,CC-3,42
ch1,CC-4,44
ch2,EAF-1,55
ch2,EAF-2,55
ch2,EAF-3,53
ch2,EAF-4,49
ch2,RF2-1,40
ch2,RF2-2,38
ch2,CC-1,35
ch2,CC-2,38
ch2,CC-3,45
ch2,CC-4,38
ch3,EAF-1,54
ch3,EAF-2,53
ch3,EAF-3,55
ch3,EAF-4,48
ch3,RF1-1,35
ch3,RF1-2,35
ch3,CC-1,41
ch3,CC-2,36
ch3,CC-3,42
ch3,CC-4,40
ch4,EAF-1,46
ch4,EAF-2,55
ch4,EAF-3,52
ch4,EAF-4,49
ch4,CC-1,43
ch4,CC-2,45
ch4,CC-3,35
ch4,CC-4,43
ch5,EAF-1,46
ch5,EAF-2,49
ch5,EAF-3,45
ch5,EAF-4,46
ch5,RF3-1,31
ch5,RF3-2,32
ch5,CC-1,36
ch5,CC-2,40
ch5,CC-3,45
ch5,CC-4,42
ch6,EAF-1,50
ch6,EAF-2,54
ch6,EAF-3,53
ch6,EAF-4,55
ch6,RF1-1,35
ch6,RF1-2,36
ch6,RF3-1,30
ch6,RF3-2,33
ch6,CC-1,35
ch6,CC-2,45
ch6,CC-3,43
ch6,CC-4,45
ch7,EAF-1,48
ch7,EAF-2,52
ch7,EAF-3,48
ch7,EAF-4,46
ch7,RF3-1,39
ch7,RF3-2,38
ch7,CC-1,36
ch7,CC-2,37
ch7,CC-3,36
ch7,CC-4,35
ch8,EAF-1,55
ch8,EAF-2,53
ch8,EAF-3,53
ch8,EAF-4,53
ch8,RF2-1,40
ch8,RF2-2,38
ch8,CC-1,40
ch8,CC-2,35
ch8,CC-3,44
ch8,CC-4,37
ch9,EAF-1,53
ch9,EAF-2,52
ch9,EAF-3,54
ch9,EAF-4,47
ch9,RF2-1,36
ch9,RF2-2,36
ch9,CC-1,38
ch9,CC-2,43
ch9,CC-3,38
ch9,CC-4,44
