ch_id,mc_id,pt
ch01,EAF-1,46
ch01,EAF-2,53
ch01,EAF-3,45
ch01,EAF-4,47
ch01,CC-1,41
ch01,CC-2,38
ch01,CC-3,39
ch01,CC-4,43
ch02,EAF-1,53
ch02,EAF-2,48
ch02,EAF-3,53
ch02,EAF-4,48
ch02,RF1-1,32
ch02,RF1-2,32
ch02,CC-1,43
ch02,CC-2,43
ch02,CC-3,42
ch02,CC-4,39
ch03,EAF-1,54
ch03,EAF-2,47
ch03,EAF-3,46
ch03,EAF-4,45
ch03,RF2-1,31
ch03,RF2-2,30
ch03,RF3-1,39
ch03,RF3-2,37
ch03,CC-1,35
ch03,CC-2,37
ch03,CC-3,38
ch03,CC-4,35
ch04,EAF-1,54
ch04,EAF-2,53
ch04,EAF-3,52
ch04,EAF-4,45
ch04,RF3-1,30
ch04,RF3-2,40
ch04,CC-1,39
ch04,CC-2,41
ch04,CC-3,43
ch04,CC-4,36
ch05,EAF-1,48
ch05,EAF-2,54
ch05,EAF-3,45
ch05,EAF-4,51
ch05,RF3-1,39
ch05,RF3-2,34
ch05,CC-1,40
ch05,CC-2,35
ch05,CC-3,40
ch05,CC-4,37
ch06,EAF-1,48
ch06,EAF-2,49
ch06,EAF-3,52
ch06,EAF-4,45
ch06,RF1-1,37
ch06,RF1-2,30
ch06,RF2-1,38
ch06,RF2-2,33
ch06,RF3-1,39
ch06,RF3-2,34
ch06,CC-1,45
ch06,CC-2,35
ch06,CC-3,38
ch06,CC-4,38
ch07,EAF-1,49
ch07,EAF-2,48
ch07,EAF-3,49
ch07,EAF-4,55
ch07,RF1-1,40
ch07,RF1-2,39
ch07,RF3-1,31
ch07,RF3-2,40
ch07,CC-1,41
ch07,CC-2,45
ch07,CC-3,43
ch07,CC-4,37
ch08,EAF-1,52
ch08,EAF-2,54
ch08,EAF-3,48
ch08,EAF-4,50
ch08,CC-1,39
ch08,CC-2,37
ch08,CC-3,42
ch08,CC-4,45
ch09,EAF-1,55
ch09,EAF-2,52
ch09,EAF-3,47
ch09,EAF-4,53
ch09,RF2-1,33
ch09,RF2-2,40
ch09,CC-1,40
ch09,CC-2,42
ch09,CC-3,37
ch09,CC-4,41
ch10,EAF-1,54
ch10,EAF-2,46
ch10,EAF-3,46
ch10,EAF-4,53
ch10,RF2-1,34
ch10,RF2-2,39
ch10,RF3-1,34
ch10,RF3-2,36
ch10,CC-1,39
ch10,CC-2,43
ch10,CC-3,39
ch10,CC-4,41
ch11,EAF-1,48
ch11,EAF-2,46
ch11,EAF-3,46
ch11,EAF-4,48
ch11,RF2-1,36
ch11,RF2-2,38
ch11,CC-1,45
ch11,CC-2,36
ch11,CC-3,43
ch11,CC-4,36
ch12,EAF-1,45
ch12,EAF-2,53
ch12,EAF-3,48
ch12,EAF-4,49
ch12,RF2-1,39
ch12,RF2-2,31
ch12,CC-1,42
ch12,CC-2,35
ch12,CC-3,39
ch12,CC-4,39
