ch_id,mc_id,pt
ch01,EAF-1,49
ch01,EAF-2,49
ch01,EAF-3,55
ch01,EAF-4,49
ch01,RF3-1,32
ch01,RF3-2,36
ch01,CC-1,39
ch01,CC-2,42
ch01,CC-3,40
ch01,CC-4,40
ch02,EAF-1,53
ch02,EAF-2,53
ch02,EAF-3,49
ch02,EAF-4,45
ch02,RF1-1,35
ch02,RF1-2,32
ch02,CC-1,40
ch02,CC-2,43
ch02,CC-3,41
ch02,CC-4,36
ch03,EAF-1,46
ch03,EAF-2,45
ch03,EAF-3,49
ch03,EAF-4,51
ch03,CC-1,36
ch03,CC-2,40
ch03,CC-3,35
ch03,CC-4,36
ch04,EAF-1,50
ch04,EAF-2,48
ch04,EAF-3,47
ch04,EAF-4,45
ch04,RF2-1,33
ch04,RF2-2,32
ch04,RF3-1,36
ch04,RF3-2,40
ch04,CC-1,45
ch04,CC-2,38
ch04,CC-3,39
ch04,CC-4,37
ch05,EAF-1,49
ch05,EAF-2,46
ch05,EAF-3,53
ch05,EAF-4,49
ch05,CC-1,42
ch05,CC-2,42
ch05,CC-3,42
ch05,CC-4,40
ch06,EAF-1,50
ch06,EAF-2,47
ch06,EAF-3,49
ch06,EAF-4,45
ch06,CC-1,40
ch06,CC-2,35
ch06,CC-3,38
ch06,CC-4,40
ch07,EAF-1,52
ch07,EAF-2,45
ch07,EAF-3,46
ch07,EAF-4,47
ch07,RF3-1,34
ch07,RF3-2,37
ch07,CC-1,39
ch07,CC-2,36
ch07,CC-3,39
ch07,CC-4,45
ch08,EAF-1,48
ch08,EAF-2,55
ch08,EAF-3,53
ch08,EAF-4,55
ch08,CC-1,43
ch08,CC-2,35
ch08,CC-3,45
ch08,CC-4,39
ch09,EAF-1,47
ch09,EAF-2,52
ch09,EAF-3,53
ch09,EAF-4,48
ch09,RF1-1,38
ch09,RF1-2,40
ch09,RF2-1,35
ch09,RF2-2,31
ch09,RF3-1,33
ch09,RF3-2,34
ch09,CC-1,42
ch09,CC-2,44
ch09,CC-3,44
ch09,CC-4,44
ch10,EAF-1,53
ch10,EAF-2,49
ch10,EAF-3,51
ch10,EAF-4,45
ch10,CC-1,42
ch10,CC-2,42
ch10,CC-3,40
ch10,CC-4,43
ch11,EAF-1,54
ch11,EAF-2,52
ch11,EAF-3,49
ch11,EAF-4,46
ch11,CC-1,40
ch11,CC-2,37
ch11,CC-3,45
ch11,CC-4,35
