ch_id,mc_id,pt
ch01,EAF-1,49
ch01,EAF-2,48
ch01,EAF-3,49
ch01,EAF-4,51
ch01,CC-1,37
ch01,CC-2,40
ch01,CC-3,40
ch01,CC-4,42
ch02,EAF-1,50
ch02,EAF-2,54
ch02,EAF-3,53
ch02,EAF-4,49
ch02,CC-1,36
ch02,CC-2,38
ch02,CC-3,36
ch02,CC-4,38
ch03,EAF-1,45
ch03,EAF-2,52
ch03,EAF-3,46
ch03,EAF-4,52
ch03,RF3-1,36
ch03,RF3-2,36
ch03,CC-1,43
ch03,CC-2,45
ch03,CC-3,37
ch03,CC-4,43
ch04,EAF-1,54
ch04,EAF-2,45
ch04,EAF-3,47
ch04,EAF-4,53
ch04,RF1-1,31
ch04,RF1-2,39
ch04,RF2-1,38
ch04,RF2-2,34
ch04,CC-1,42
ch04,CC-2,36
ch04,CC-3,37
ch04,CC-4,42
ch05,EAF-1,47
ch05,EAF-2,53
ch05,EAF-3,50
ch05,EAF-4,50
ch05,RF1-1,36
ch05,RF1-2,32
ch05,RF3-1,36
ch05,RF3-2,35
ch05,CC-1,37
ch05,CC-2,42
ch05,CC-3,43
ch05,CC-4,36
ch06,EAF-1,52
ch06,EAF-2,50
ch06,EAF-3,54
ch06,EAF-4,51
ch06,RF2-1,33
ch06,RF2-2,34
ch06,CC-1,37
ch06,CC-2,44
ch06,CC-3,41
ch06,CC-4,44
ch07,EAF-1,54
ch07,EAF-2,51
ch07,EAF-3,45
ch07,EAF-4,49
ch07,CC-1,43
ch07,CC-2,39
ch07,CC-3,45
ch07,CC-4,36
ch08,EAF-1,55
ch08,EAF-2,49
ch08,EAF-3,45
ch08,EAF-4,55
ch08,RF1-1,38
ch08,RF1-2,38
ch08,CC-1,44
ch08,CC-2,37
ch08,CC-3,38
ch08,CC-4,37
ch09,EAF-1,55
ch09,EAF-2,46
ch09,EAF-3,53
ch09,EAF-4,52
ch09,RF1-1,32
ch09,RF1-2,36
ch09,RF2-1,30
ch09,RF2-2,32
ch09,CC-1,39
ch09,CC-2,41
ch09,CC-3,36
ch09,CC-4,42
ch10,EAF-1,46
ch10,EAF-2,51
ch10,EAF-3,52
ch10,EAF-4,55
ch10,RF2-1,36
ch10,RF2-2,39
ch10,CC-1,35
ch10,CC-2,38
ch10,CC-3,36
ch10,CC-4,45
ch11,EAF-1,53
ch11,EAF-2,54
ch11,EAF-3,50
ch11,EAF-4,52
ch11,RF2-1,35
ch11,RF2-2,30
ch11,CC-1,40
ch11,CC-2,41
ch11,CC-3,45
ch11,CC-4,44
