ch_id,mc_id,pt
ch1,EAF-1,48
ch1,EAF-2,49
ch1,EAF-3,45
ch1,EAF-4,48
ch1,RF1-1,35
ch1,RF1-2,35
ch1,CC-1,41
ch1,CC-2,35
ch1,CC-3,37
ch1,CC-4,39
ch2,EAF-1,49
ch2,EAF-2,53
ch2,EAF-3,54
ch2,EAF-4,46
ch2,CC-1,40
ch2,CC-2,38
ch2,CC-3,40
ch2,CC-4,44
ch3,EAF-1,51
ch3,EAF-2,52
ch3,EAF-3,46
ch3,EAF-4,48
ch3,RF2-1,39
ch3,RF2-2,40
ch3,CC-1,35
ch3,CC-2,39
ch3,CC-3,43
ch3,CC-4,42
ch4,EAF-1,47
ch4,EAF-2,50
ch4,EAF-3,51
ch4,EAF-4,49
ch4,RF1-1,32
ch4,RF1-2,30
ch4,RF2-1,36
ch4,RF2-2,30
ch4,CC-1,43
ch4,CC-2,36
ch4,CC-3,40
ch4,CC-4,36
ch5,EAF-1,49
ch5,EAF-2,47
ch5,EAF-3,45
ch5,EAF-4,49
ch5,CC-1,44
ch5,CC-2,41
ch5,CC-3,45
ch5,CC-4,44
ch6,EAF-1,50
ch6,EAF-2,49
ch6,EAF-3,50
ch6,EAF-4,55
ch6,CC-1,43
ch6,CC-2,38
ch6,CC-3,36
ch6,CC-4,43
