ch_id,mc_id,pt
ch1,EAF-1,53
ch1,EAF-2,52
ch1,EAF-3,51
ch1,EAF-4,46
ch1,RF1-1,34
ch1,RF1-2,36
ch1,CC-1,38
ch1,CC-2,39
ch1,CC-3,38
ch1,CC-4,41
ch2,EAF-1,50
ch2,EAF-2,49
ch2,EAF-3,53
ch2,EAF-4,46
ch2,RF1-1,35
ch2,RF1-2,31
ch2,RF3-1,33
ch2,RF3-2,37
ch2,CC-1,37
ch2,CC-2,35
ch2,CC-3,36
ch2,CC-4,45
ch3,EAF-1,49
ch3,EAF-2,52
ch3,EAF-3,52
ch3,EAF-4,49
ch3,CC-1,38
ch3,CC-2,36
ch3,CC-3,37
ch3,CC-4,39
ch4,EAF-1,54
ch4,EAF-2,46
ch4,EAF-3,51
ch4,EAF-4,55
ch4,RF2-1,40
ch4,RF2-2,39
ch4,RF3-1,34
ch4,RF3-2,32
ch4,CC-1,42
ch4,CC-2,43
ch4,CC-3,41
ch4,CC-4,39
ch5,EAF-1,45
ch5,EAF-2,48
ch5,EAF-3,52
ch5,EAF-4,55
ch5,RF2-1,34
ch5,RF2-2,32
ch5,RF3-1,32
ch5,RF3-2,30
ch5,CC-1,44
ch5,CC-2,44
ch5,CC-3,44
ch5,CC-4,38
ch6,EAF-1,51
ch6,EAF-2,53
ch6,EAF-3,52
ch6,EAF-4,49
ch6,RF3-1,31
ch6,RF3-2,38
ch6,CC-1,41
ch6,CC-2,41
ch6,CC-3,35
ch6,CC-4,42
ch7,EAF-1,47
ch7,EAF-2,53
ch7,EAF-3,53
ch7,EAF-4,55
ch7,RF2-1,33
ch7,RF2-2,32
ch7,CC-1,40
ch7,CC-2,36
ch7,CC-3,35
ch7,CC-4,42
ch8,EAF-1,47
ch8,EAF-2,47
ch8,EAF-3,46
ch8,EAF-4,55
ch8,CC-1,40
ch8,CC-2,42
ch8,CC-3,43
ch8,CC-4,36
