ch_id,mc_id,pt
ch01,EAF-1,55
ch01,EAF-2,53
ch01,EAF-3,54
ch01,EAF-4,50
ch01,RF3-1,40
ch01,RF3-2,32
ch01,CC-1,37
ch01,CC-2,44
ch01,CC-3,37
ch01,CC-4,45
ch02,EAF-1,55
ch02,EAF-2,51
ch02,EAF-3,49
ch02,EAF-4,51
ch02,RF1-1,31
ch02,RF1-2,32
ch02,CC-1,38
ch02,CC-2,35
ch02,CC-3,36
ch02,CC-4,45
ch03,EAF-1,53
ch03,EAF-2,52
ch03,EAF-3,55
ch03,EAF-4,54
ch03,RF1-1,31
ch03,RF1-2,40
ch03,CC-1,36
ch03,CC-2,40
ch03,CC-3,43
ch03,CC-4,44
ch04,EAF-1,48
ch04,EAF-2,54
ch04,EAF-3,47
ch04,EAF-4,48
ch04,RF1-1,31
ch04,RF1-2,39
ch04,CC-1,42
ch04,CC-2,43
ch04,CC-3,40
ch04,CC-4,44
ch05,EAF-1,54
ch05,EAF-2,51
ch05,EAF-3,46
ch05,EAF-4,54
ch05,RF1-1,35
ch05,RF1-2,32
ch05,CC-1,39
ch05,CC-2,38
ch05,CC-3,42
ch05,CC-4,39
ch06,EAF-1,46
ch06,EAF-2,54
ch06,EAF-3,47
ch06,EAF-4,51
ch06,RF1-1,39
ch06,RF1-2,30
ch06,RF2-1,38
ch06,RF2-2,40
ch06,CC-1,44
ch06,CC-2,42
ch06,CC-3,43
ch06,CC-4,44
ch07,EAF-1,54
ch07,EAF-2,51
ch07,EAF-3,47
ch07,EAF-4,50
ch07,CC-1,36
ch07,CC-2,37
ch07,CC-3,38
ch07,CC-4,42
ch08,EAF-1,48
ch08,EAF-2,53
ch08,EAF-3,55
ch08,EAF-4,54
ch08,RF2-1,38
ch08,RF2-2,35
ch08,CC-1,40
ch08,CC-2,38
ch08,CC-3,37
ch08,CC-4,38
ch09,EAF-1,48
ch09,EAF-2,54
ch09,EAF-3,55
ch09,EAF-4,53
ch09,RF3-1,33
ch09,RF3-2,33
ch09,CC-1,36
ch09,CC-2,36
ch09,CC-3,38
ch09,CC-4,43
ch10,EAF-1,45
ch10,EAF-2,55
ch10,EAF-3,51
ch10,EAF-4,50
ch10,RF2-1,37
ch10,RF2-2,39
ch10,CC-1,39
ch10,CC-2,44
ch10,CC-3,36
ch10,CC-4,44
ch11,EAF-1,49
ch11,EAF-2,46
ch11,EAF-3,52
ch11,EAF-4,50
ch11,CC-1,45
ch11,CC-2,39
ch11,CC-3,42
ch11,CC-4,38
ch12,EAF-1,54
ch12,EAF-2,52
ch12,EAF-3,53
ch12,EAF-4,45
ch12,RF1-1,40
ch12,RF1-2,36
ch12,RF2-1,32
ch12,RF2-2,32
ch12,CC-1,45
ch12,CC-2,40
ch12,CC-3,35
ch12,CC-4,42
