ch_id,mc_id,pt
ch1,EAF-1,52
ch1,EAF-2,46
ch1,EAF-3,48
ch1,EAF-4,49
ch1,RF2-1,34
ch1,RF2-2,38
ch1,CC-1,44
ch1,CC-2,45
ch1,CC-3,37
ch1,CC-4,45
ch2,EAF-1,52
ch2,EAF-2,46
ch2,EAF-3,55
ch2,EAF-4,49
ch2,RF1-1,37
ch2,RF1-2,40
ch2,CC-1,42
ch2,CC-2,43
ch2,CC-3,35
ch2,CC-4,42
ch3,EAF-1,49
ch3,EAF-2,46
ch3,EAF-3,54
ch3,EAF-4,52
ch3,RF2-1,31
ch3,RF2-2,30
ch3,CC-1,41
ch3,CC-2,39
ch3,CC-3,40
ch3,CC-4,37
ch4,EAF-1,55
ch4,EAF-2,51
ch4,EAF-3,49
ch4,EAF-4,45
ch4,RF2-1,33
ch4,RF2-2,31
ch4,CC-1,41
ch4,CC-2,44
ch4,CC-3,44
ch4,CC-4,43
ch5,EAF-1,46
ch5,EAF-2,51
ch5,EAF-3,53
ch5,EAF-4,53
ch5,RF3-1,31
ch5,RF3-2,40
ch5,CC-1,40
ch5,CC-2,43
ch5,CC-3,38
ch5,CC-4,42
ch6,EAF-1,51
ch6,EAF-2,46
ch6,EAF-3,52
ch6,EAF-4,45
ch6,RF1-1,38
ch6,RF1-2,30
ch6,RF2-1,36
ch6,RF2-2,33
ch6,CC-1,44
ch6,CC-2,38
ch6,CC-3,45
ch6,CC-4,43
ch7,EAF-1,53
ch7,EAF-2,50
ch7,EAF-3,47
ch7,EAF-4,51
ch7,RF1-1,36
ch7,RF1-2,33
ch7,RF2-1,33
ch7,RF2-2,36
ch7,CC-1,45
ch7,CC-2,42
ch7,CC-3,44
ch7,CC-4,37
