ch_id,mc_id,pt
ch1,EAF-1,54
ch1,EAF-2,54
ch1,EAF-3,49
ch1,EAF-4,46
ch1,RF3-1,40
ch1,RF3-2,37
ch1,CC-1,36
ch1,CC-2,37
ch1,CC-3,40
ch1,CC-4,35
ch2,EAF-1,46
ch2,EAF-2,49
ch2,EAF-3,49
ch2,EAF-4,46
ch2,RF3-1,34
ch2,RF3-2,34
ch2,CC-1,37
ch2,CC-2,42
ch2,CC-3,42
ch2,CC-4,45
ch3,EAF-1,53
ch3,EAF-2,50
ch3,EAF-3,50
ch3,EAF-4,47
ch3,RF3-1,35
ch3,RF3-2,32
ch3,CC-1,43
ch3,CC-2,42
ch3,CC-3,39
ch3,CC-4,41
ch4,EAF-1,47
ch4,EAF-2,46
ch4,EAF-3,51
ch4,EAF-4,53
ch4,CC-1,42
ch4,CC-2,43
ch4,CC-3,38
ch4,CC-4,42
ch5,EAF-1,49
ch5,EAF-2,47
ch5,EAF-3,51
ch5,EAF-4,52
ch5,RF1-1,33
ch5,RF1-2,31
ch5,RF2-1,40
ch5,RF2-2,40
ch5,RF3-1,36
ch5,RF3-2,33
ch5,CC-1,42
ch5,CC-2,42
ch5,CC-3,41
ch5,CC-4,38
ch6,EAF-1,47
ch6,EAF-2,52
ch6,EAF-3,45
ch6,EAF-4,53
ch6,RF1-1,40
ch6,RF1-2,39
ch6,RF3-1,36
ch6,RF3-2,34
ch6,CC-1,39
ch6,CC-2,43
ch6,CC-3,36
ch6,CC-4,45
ch7,EAF-1,45
ch7,EAF-2,55
ch7,EAF-3,55
ch7,EAF-4,46
ch7,RF3-1,31
ch7,RF3-2,37
ch7,CC-1,40
ch7,CC-2,42
ch7,CC-3,37
ch7,CC-4,38
ch8,EAF-1,48
ch8,EAF-2,46
ch8,EAF-3,53
ch8,EAF-4,49
ch8,RF2-1,39
ch8,RF2-2,32
ch8,CC-1,45
ch8,CC-2,37
ch8,CC-3,40
ch8,CC-4,35
