ch_id,mc_id,pt
ch1,EAF-1,48
ch1,EAF-2,48
ch1,EAF-3,54
ch1,EAF-4,49
ch1,RF2-1,36
ch1,RF2-2,36
ch1,CC-1,42
ch1,CC-2,42
ch1,CC-3,39
ch1,CC-4,41
ch2,EAF-1,55
ch2,EAF-2,47
ch2,EAF-3,55
ch2,EAF-4,45
ch2,RF2-1,36
ch2,RF2-2,32
ch2,CC-1,44
ch2,CC-2,45
ch2,CC-3,37
ch2,CC-4,42
ch3,EAF-1,53
ch3,EAF-2,49
ch3,EAF-3,55
ch3,EAF-4,54
ch3,RF1-1,35
ch3,RF1-2,31
ch3,RF2-1,34
ch3,RF2-2,34
ch3,CC-1,39
ch3,CC-2,44
ch3,CC-3,37
ch3,CC-4,38
ch4,EAF-1,55
ch4,EAF-2,47
ch4,EAF-3,52
ch4,EAF-4,50
ch4,RF1-1,30
ch4,RF1-2,32
ch4,RF2-1,31
ch4,RF2-2,31
ch4,CC-1,35
ch4,CC-2,42
ch4,CC-3,42
ch4,CC-4,37
ch5,EAF-1,50
ch5,EAF-2,47
ch5,EAF-3,48
ch5,EAF-4,48
ch5,RF1-1,36
ch5,RF1-2,36
ch5,CC-1,41
ch5,CC-2,44
ch5,CC-3,35
ch5,CC-4,35
ch6,EAF-1,52
ch6,EAF-2,54
ch6,EAF-3,55
ch6,EAF-4,49
ch6,CC-1,40
ch6,CC-2,41
ch6,CC-3,42
ch6,CC-4,45
ch7,EAF-1,53
ch7,EAF-2,50
ch7,EAF-3,54
ch7,EAF-4,49
ch7,RF2-1,32
ch7,RF2-2,36
ch7,CC-1,38
ch7,CC-2,45
ch7,CC-3,38
ch7,CC-4,37
ch8,EAF-1,54
ch8,EAF-2,46
ch8,EAF-3,51
ch8,EAF-4,47
ch8,RF3-1,31
ch8,RF3-2,33
ch8,CC-1,45
ch8,CC-2,40
ch8,CC-3,38
ch8,CC-4,41
