ch_id,mc_id,pt
ch01,EAF-1,51
ch01,EAF-2,51
ch01,EAF-3,51
ch01,EAF-4,55
ch01,RF1-1,32
ch01,RF1-2,39
ch01,RF3-1,38
ch01,RF3-2,40
ch01,CC-1,41
ch01,CC-2,45
ch01,CC-3,40
ch01,CC-4,41
ch02,EAF-1,48
ch02,EAF-2,51
ch02,EAF-3,48
ch02,EAF-4,47
ch02,RF1-1,33
ch02,RF1-2,36
ch02,RF2-1,39
ch02,RF2-2,39
ch02,CC-1,35
ch02,CC-2,42
ch02,CC-3,40
ch02,CC-4,38
ch03,EAF-1,48
ch03,EAF-2,48
ch03,EAF-3,53
ch03,EAF-4,53
ch03,RF2-1,35
ch03,RF2-2,36
ch03,RF3-1,38
ch03,RF3-2,35
ch03,CC-1,39
ch03,CC-2,41
ch03,CC-3,39
ch03,CC-4,42
ch04,EAF-1,53
ch04,EAF-2,49
ch04,EAF-3,47
ch04,EAF-4,46
ch04,RF1-1,40
ch04,RF1-2,31
ch04,RF3-1,34
ch04,RF3-2,39
ch04,CC-1,39
ch04,CC-2,45
ch04,CC-3,35
ch04,CC-4,45
ch05,EAF-1,51
ch05,EAF-2,52
ch05,EAF-3,49
ch05,EAF-4,51
ch05,RF3-1,32
ch05,RF3-2,39
ch05,CC-1,37
ch05,CC-2,39
ch05,CC-3,39
ch05,CC-4,35
ch06,EAF-1,46
ch06,EAF-2,46
ch06,EAF-3,54
ch06,EAF-4,54
ch06,CC-1,42
ch06,CC-2,40
ch06,CC-3,35
ch06,CC-4,45
ch07,EAF-1,45
ch07,EAF-2,45
ch07,EAF-3,46
ch07,EAF-4,54
ch07,RF3-1,39
ch07,RF3-2,30
ch07,CC-1,42
ch07,CC-2,40
ch07,CC-3,37
ch07,CC-4,37
ch08,EAF-1,54
ch08,EAF-2,52
ch08,EAF-3,47
ch08,EAF-4,54
ch08,CC-1,42
ch08,CC-2,37
ch08,CC-3,40
ch08,CC-4,37
ch09,EAF-1,45
ch09,EAF-2,48
ch09,EAF-3,47
ch09,EAF-4,48
ch09,CC-1,38
ch09,CC-2,42
ch09,CC-3,38
ch09,CC-4,37
ch10,EAF-1,49
ch10,EAF-2,49
ch10,EAF-3,51
ch10,EAF-4,54
ch10,RF2-1,39
ch10,RF2-2,38
ch10,CC-1,35
ch10,CC-2,36
ch10,CC-3,37
ch10,CC-4,45
ch11,EAF-1,45
ch11,EAF-2,50
ch11,EAF-3,55
ch11,EAF-4,46
ch11,RF1-1,39
ch11,RF1-2,39
ch11,RF2-1,38
ch11,RF2-2,31
ch11,CC-1,44
ch11,CC-2,44
ch11,CC-3,36
ch11,CC-4,38
