ch_id,mc_id,pt
ch1,EAF-1,49
ch1,EAF-2,47
ch1,EAF-3,48
ch1,EAF-4,54
ch1,RF2-1,35
ch1,RF2-2,38
ch1,RF3-1,37
ch1,RF3-2,31
ch1,CC-1,36
ch1,CC-2,36
ch1,CC-3,43
ch1,CC-4,39
ch2,EAF-1,51
ch2,EAF-2,47
ch2,EAF-3,52
ch2,EAF-4,54
ch2,RF1-1,31
ch2,RF1-2,35
ch2,RF2-1,35
ch2,RF2-2,38
ch2,CC-1,44
ch2,CC-2,35
ch2,CC-3,35
ch2,CC-4,35
ch3,EAF-1,52
ch3,EAF-2,53
ch3,EAF-3,46
ch3,EAF-4,55
ch3,CC-1,43
ch3,CC-2,36
ch3,CC-3,44
ch3,CC-4,38
ch4,EAF-1,53
ch4,EAF-2,54
ch4,EAF-3,46
ch4,EAF-4,45
ch4,RF3-1,30
ch4,RF3-2,38
ch4,CC-1,45
ch4,CC-2,39
ch4,CC-3,43
ch4,CC-4,44
ch5,EAF-1,53
ch5,EAF-2,54
ch5,EAF-3,50
ch5,EAF-4,51
ch5,CC-1,37
ch5,CC-2,42
ch5,CC-3,36
ch5,CC-4,37
ch6,EAF-1,45
ch6,EAF-2,52
ch6,EAF-3,47
ch6,EAF-4,49
ch6,CC-1,37
ch6,CC-2,41
ch6,CC-3,36
ch6,CC-4,40
ch7,EAF-1,47
ch7,EAF-2,52
ch7,EAF-3,48
ch7,EAF-4,53
ch7,RF1-1,31
ch7,RF1-2,36
ch7,RF3-1,39
ch7,RF3-2,35
ch7,CC-1,42
ch7,CC-2,35
ch7,CC-3,37
ch7,CC-4,35
ch8,EAF-1,55
ch8,EAF-2,49
ch8,EAF-3,52
ch8,EAF-4,49
ch8,RF1-1,32
ch8,RF1-2,39
ch8,RF2-1,38
ch8,RF2-2,36
ch8,RF3-1,38
ch8,RF3-2,39
ch8,CC-1,37
ch8,CC-2,38
ch8,CC-3,36
ch8,CC-4,39
