ch_id,mc_id,pt
ch1,EAF-1,48
ch1,EAF-2,50
ch1,EAF-3,54
ch1,EAF-4,45
ch1,RF2-1,34
ch1,RF2-2,40
ch1,CC-1,42
ch1,CC-2,35
ch1,CC-3,39
ch1,CC-4,43
ch2,EAF-1,50
ch2,EAF-2,53
ch2,EAF-3,46
ch2,EAF-4,46
ch2,CC-1,35
ch2,CC-2,44
ch2,CC-3,39
ch2,CC-4,40
ch3,EAF-1,51
ch3,EAF-2,54
ch3,EAF-3,53
ch3,EAF-4,54
ch3,RF3-1,38
ch3,RF3-2,33
ch3,CC-1,42
ch3,CC-2,36
ch3,CC-3,41
ch3,CC-4,43
ch4,EAF-1,46
ch4,EAF-2,46
ch4,EAF-3,55
ch4,EAF-4,51
ch4,RF3-1,34
ch4,RF3-2,39
ch4,CC-1,45
ch4,CC-2,35
ch4,CC-3,44
ch4,CC-4,35
ch5,EAF-1,51
ch5,EAF-2,51
ch5,EAF-3,45
ch5,EAF-4,49
ch5,CC-1,39
ch5,CC-2,44
ch5,CC-3,38
ch5,CC-4,40
ch6,EAF-1,48
ch6,EAF-2,50
ch6,EAF-3,46
ch6,EAF-4,50
ch6,RF2-1,34
ch6,RF2-2,37
ch6,CC-1,40
ch6,CC-2,39
ch6,CC-3,37
ch6,CC-4,44
ch7,EAF-1,48
ch7,EAF-2,51
ch7,EAF-3,53
ch7,EAF-4,48
ch7,RF2-1,33
ch7,RF2-2,31
ch7,RF3-1,31
ch7,RF3-2,40
ch7,CC-1,39
ch7,CC-2,43
ch7,CC-3,38
ch7,CC-4,37
